divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,1,2,3,4,5,6,1,6,7,8,9,10,11,12,8,13	0.001	nan	0:0.00199671921[&age_median=0.00199671921,age_mean=0.00199671921,age_n=1,age_range={0.00199671921,0.00199671921},age_hpdi_95={0.00199671921,0.00199671921},age_qi_95={0.00199671921,0.00199671921}],1:8.94139e-05[&age_median=8.94139e-05,age_mean=8.94139e-05,age_n=1,age_range={8.94139e-05,8.94139e-05},age_hpdi_95={8.94139e-05,8.94139e-05},age_qi_95={8.94139e-05,8.94139e-05}],2:0.00231244034[&age_median=0.00231244034,age_mean=0.00231244034,age_n=1,age_range={0.00231244034,0.00231244034},age_hpdi_95={0.00231244034,0.00231244034},age_qi_95={0.00231244034,0.00231244034}],3:0.00119440471[&age_median=0.00119440471,age_mean=0.00119440471,age_n=1,age_range={0.00119440471,0.00119440471},age_hpdi_95={0.00119440471,0.00119440471},age_qi_95={0.00119440471,0.00119440471}],4:0.0010451702[&age_median=0.0010451702,age_mean=0.0010451702,age_n=1,age_range={0.0010451702,0.0010451702},age_hpdi_95={0.0010451702,0.0010451702},age_qi_95={0.0010451702,0.0010451702}],5:0.00044891712[&age_median=0.00044891712,age_mean=0.00044891712,age_n=1,age_range={0.00044891712,0.00044891712},age_hpdi_95={0.00044891712,0.00044891712},age_qi_95={0.00044891712,0.00044891712}],6:0.000683932[&age_median=0.000683932,age_mean=0.000683932,age_n=1,age_range={0.000683932,0.000683932},age_hpdi_95={0.000683932,0.000683932},age_qi_95={0.000683932,0.000683932}],7:0.00104565187[&age_median=0.00104565187,age_mean=0.00104565187,age_n=1,age_range={0.00104565187,0.00104565187},age_hpdi_95={0.00104565187,0.00104565187},age_qi_95={0.00104565187,0.00104565187}],8:0.00181319837[&age_median=0.00181319837,age_mean=0.00181319837,age_n=1,age_range={0.00181319837,0.00181319837},age_hpdi_95={0.00181319837,0.00181319837},age_qi_95={0.00181319837,0.00181319837}],9:0.00098009926[&age_median=0.00098009926,age_mean=0.00098009926,age_n=1,age_range={0.00098009926,0.00098009926},age_hpdi_95={0.00098009926,0.00098009926},age_qi_95={0.00098009926,0.00098009926}],10:0.00514793931[&age_median=0.00514793931,age_mean=0.00514793931,age_n=1,age_range={0.00514793931,0.00514793931},age_hpdi_95={0.00514793931,0.00514793931},age_qi_95={0.00514793931,0.00514793931}],11:0.00108601986[&age_median=0.00108601986,age_mean=0.00108601986,age_n=1,age_range={0.00108601986,0.00108601986},age_hpdi_95={0.00108601986,0.00108601986},age_qi_95={0.00108601986,0.00108601986}],12:0.00057290261[&age_median=0.00057290261,age_mean=0.00057290261,age_n=1,age_range={0.00057290261,0.00057290261},age_hpdi_95={0.00057290261,0.00057290261},age_qi_95={0.00057290261,0.00057290261}],13:0.0005580221[&age_median=0.0005580221,age_mean=0.0005580221,age_n=1,age_range={0.0005580221,0.0005580221},age_hpdi_95={0.0005580221,0.0005580221},age_qi_95={0.0005580221,0.0005580221}]
0,1,2,3,2,4,1,5,6,5,7,8,7,6,8,2,3,8	0.001	nan	0:0.00182902103[&age_median=0.00182902103,age_mean=0.00182902103,age_n=1,age_range={0.00182902103,0.00182902103},age_hpdi_95={0.00182902103,0.00182902103},age_qi_95={0.00182902103,0.00182902103}],1:0.00712871269[&age_median=0.00712871269,age_mean=0.00712871269,age_n=1,age_range={0.00712871269,0.00712871269},age_hpdi_95={0.00712871269,0.00712871269},age_qi_95={0.00712871269,0.00712871269}],2:0.00323399437[&age_median=0.00323399437,age_mean=0.00323399437,age_n=1,age_range={0.00323399437,0.00323399437},age_hpdi_95={0.00323399437,0.00323399437},age_qi_95={0.00323399437,0.00323399437}],3:0.00097564176[&age_median=0.00097564176,age_mean=0.00097564176,age_n=1,age_range={0.00097564176,0.00097564176},age_hpdi_95={0.00097564176,0.00097564176},age_qi_95={0.00097564176,0.00097564176}],4:0.00122254483[&age_median=0.00122254483,age_mean=0.00122254483,age_n=1,age_range={0.00122254483,0.00122254483},age_hpdi_95={0.00122254483,0.00122254483},age_qi_95={0.00122254483,0.00122254483}],5:0.00016697746[&age_median=0.00016697746,age_mean=0.00016697746,age_n=1,age_range={0.00016697746,0.00016697746},age_hpdi_95={0.00016697746,0.00016697746},age_qi_95={0.00016697746,0.00016697746}],6:0.00059483461[&age_median=0.00059483461,age_mean=0.00059483461,age_n=1,age_range={0.00059483461,0.00059483461},age_hpdi_95={0.00059483461,0.00059483461},age_qi_95={0.00059483461,0.00059483461}],7:0.00116808898[&age_median=0.00116808898,age_mean=0.00116808898,age_n=1,age_range={0.00116808898,0.00116808898},age_hpdi_95={0.00116808898,0.00116808898},age_qi_95={0.00116808898,0.00116808898}],8:0.00039139016[&age_median=0.00039139016,age_mean=0.00039139016,age_n=1,age_range={0.00039139016,0.00039139016},age_hpdi_95={0.00039139016,0.00039139016},age_qi_95={0.00039139016,0.00039139016}]
0,1,2,0,1,3,1,4,2,5,6,7,0,8,4,3,4,3	0.001	nan	0:0.00263535161[&age_median=0.00263535161,age_mean=0.00263535161,age_n=1,age_range={0.00263535161,0.00263535161},age_hpdi_95={0.00263535161,0.00263535161},age_qi_95={0.00263535161,0.00263535161}],1:0.00408684412[&age_median=0.00408684412,age_mean=0.00408684412,age_n=1,age_range={0.00408684412,0.00408684412},age_hpdi_95={0.00408684412,0.00408684412},age_qi_95={0.00408684412,0.00408684412}],2:0.00202920561[&age_median=0.00202920561,age_mean=0.00202920561,age_n=1,age_range={0.00202920561,0.00202920561},age_hpdi_95={0.00202920561,0.00202920561},age_qi_95={0.00202920561,0.00202920561}],3:0.00177677267[&age_median=0.00177677267,age_mean=0.00177677267,age_n=1,age_range={0.00177677267,0.00177677267},age_hpdi_95={0.00177677267,0.00177677267},age_qi_95={0.00177677267,0.00177677267}],4:0.0020834687[&age_median=0.0020834687,age_mean=0.0020834687,age_n=1,age_range={0.0020834687,0.0020834687},age_hpdi_95={0.0020834687,0.0020834687},age_qi_95={0.0020834687,0.0020834687}],5:0.00262764945[&age_median=0.00262764945,age_mean=0.00262764945,age_n=1,age_range={0.00262764945,0.00262764945},age_hpdi_95={0.00262764945,0.00262764945},age_qi_95={0.00262764945,0.00262764945}],6:0.0001066934[&age_median=0.0001066934,age_mean=0.0001066934,age_n=1,age_range={0.0001066934,0.0001066934},age_hpdi_95={0.0001066934,0.0001066934},age_qi_95={0.0001066934,0.0001066934}],7:0.00281274142[&age_median=0.00281274142,age_mean=0.00281274142,age_n=1,age_range={0.00281274142,0.00281274142},age_hpdi_95={0.00281274142,0.00281274142},age_qi_95={0.00281274142,0.00281274142}],8:0.00014702964[&age_median=0.00014702964,age_mean=0.00014702964,age_n=1,age_range={0.00014702964,0.00014702964},age_hpdi_95={0.00014702964,0.00014702964},age_qi_95={0.00014702964,0.00014702964}]
0,0,1,2,1,2,3,1,1,3,1,0,1,1,1,1,2,3	0.001	nan	0:0.00188408863[&age_median=0.00188408863,age_mean=0.00188408863,age_n=1,age_range={0.00188408863,0.00188408863},age_hpdi_95={0.00188408863,0.00188408863},age_qi_95={0.00188408863,0.00188408863}],1:0.00127190411[&age_median=0.00127190411,age_mean=0.00127190411,age_n=1,age_range={0.00127190411,0.00127190411},age_hpdi_95={0.00127190411,0.00127190411},age_qi_95={0.00127190411,0.00127190411}],2:0.00037024706[&age_median=0.00037024706,age_mean=0.00037024706,age_n=1,age_range={0.00037024706,0.00037024706},age_hpdi_95={0.00037024706,0.00037024706},age_qi_95={0.00037024706,0.00037024706}],3:0.00101535672[&age_median=0.00101535672,age_mean=0.00101535672,age_n=1,age_range={0.00101535672,0.00101535672},age_hpdi_95={0.00101535672,0.00101535672},age_qi_95={0.00101535672,0.00101535672}]
0,1,2,3,2,4,2,0,2,3,5,2,5,1,5,0,2,6	0.001	nan	0:0.00419175509[&age_median=0.00419175509,age_mean=0.00419175509,age_n=1,age_range={0.00419175509,0.00419175509},age_hpdi_95={0.00419175509,0.00419175509},age_qi_95={0.00419175509,0.00419175509}],1:0.00130067578[&age_median=0.00130067578,age_mean=0.00130067578,age_n=1,age_range={0.00130067578,0.00130067578},age_hpdi_95={0.00130067578,0.00130067578},age_qi_95={0.00130067578,0.00130067578}],2:4.927315e-05[&age_median=4.927315e-05,age_mean=4.927315e-05,age_n=1,age_range={4.927315e-05,4.927315e-05},age_hpdi_95={4.927315e-05,4.927315e-05},age_qi_95={4.927315e-05,4.927315e-05}],3:0.00474784033[&age_median=0.00474784033,age_mean=0.00474784033,age_n=1,age_range={0.00474784033,0.00474784033},age_hpdi_95={0.00474784033,0.00474784033},age_qi_95={0.00474784033,0.00474784033}],4:6.077916e-05[&age_median=6.077916e-05,age_mean=6.077916e-05,age_n=1,age_range={6.077916e-05,6.077916e-05},age_hpdi_95={6.077916e-05,6.077916e-05},age_qi_95={6.077916e-05,6.077916e-05}],5:0.00044322252[&age_median=0.00044322252,age_mean=0.00044322252,age_n=1,age_range={0.00044322252,0.00044322252},age_hpdi_95={0.00044322252,0.00044322252},age_qi_95={0.00044322252,0.00044322252}],6:0.00021526876[&age_median=0.00021526876,age_mean=0.00021526876,age_n=1,age_range={0.00021526876,0.00021526876},age_hpdi_95={0.00021526876,0.00021526876},age_qi_95={0.00021526876,0.00021526876}]
0,0,1,2,1,3,3,4,5,6,3,5,5,7,3,0,2,4	0.001	nan	0:0.00023870891[&age_median=0.00023870891,age_mean=0.00023870891,age_n=1,age_range={0.00023870891,0.00023870891},age_hpdi_95={0.00023870891,0.00023870891},age_qi_95={0.00023870891,0.00023870891}],1:0.0002679084[&age_median=0.0002679084,age_mean=0.0002679084,age_n=1,age_range={0.0002679084,0.0002679084},age_hpdi_95={0.0002679084,0.0002679084},age_qi_95={0.0002679084,0.0002679084}],2:0.00142442338[&age_median=0.00142442338,age_mean=0.00142442338,age_n=1,age_range={0.00142442338,0.00142442338},age_hpdi_95={0.00142442338,0.00142442338},age_qi_95={0.00142442338,0.00142442338}],3:4.45201e-06[&age_median=4.45201e-06,age_mean=4.45201e-06,age_n=1,age_range={4.45201e-06,4.45201e-06},age_hpdi_95={4.45201e-06,4.45201e-06},age_qi_95={4.45201e-06,4.45201e-06}],4:0.00139711429[&age_median=0.00139711429,age_mean=0.00139711429,age_n=1,age_range={0.00139711429,0.00139711429},age_hpdi_95={0.00139711429,0.00139711429},age_qi_95={0.00139711429,0.00139711429}],5:0.0028568139[&age_median=0.0028568139,age_mean=0.0028568139,age_n=1,age_range={0.0028568139,0.0028568139},age_hpdi_95={0.0028568139,0.0028568139},age_qi_95={0.0028568139,0.0028568139}],6:0.00033857907[&age_median=0.00033857907,age_mean=0.00033857907,age_n=1,age_range={0.00033857907,0.00033857907},age_hpdi_95={0.00033857907,0.00033857907},age_qi_95={0.00033857907,0.00033857907}],7:0.00227841539[&age_median=0.00227841539,age_mean=0.00227841539,age_n=1,age_range={0.00227841539,0.00227841539},age_hpdi_95={0.00227841539,0.00227841539},age_qi_95={0.00227841539,0.00227841539}]
0,0,1,2,2,3,4,0,2,1,2,0,5,1,6,3,7,0	0.001	nan	0:0.00012881805[&age_median=0.00012881805,age_mean=0.00012881805,age_n=1,age_range={0.00012881805,0.00012881805},age_hpdi_95={0.00012881805,0.00012881805},age_qi_95={0.00012881805,0.00012881805}],1:4.115798e-05[&age_median=4.115798e-05,age_mean=4.115798e-05,age_n=1,age_range={4.115798e-05,4.115798e-05},age_hpdi_95={4.115798e-05,4.115798e-05},age_qi_95={4.115798e-05,4.115798e-05}],2:0.00071086401[&age_median=0.00071086401,age_mean=0.00071086401,age_n=1,age_range={0.00071086401,0.00071086401},age_hpdi_95={0.00071086401,0.00071086401},age_qi_95={0.00071086401,0.00071086401}],3:0.00596579981[&age_median=0.00596579981,age_mean=0.00596579981,age_n=1,age_range={0.00596579981,0.00596579981},age_hpdi_95={0.00596579981,0.00596579981},age_qi_95={0.00596579981,0.00596579981}],4:0.0005056582[&age_median=0.0005056582,age_mean=0.0005056582,age_n=1,age_range={0.0005056582,0.0005056582},age_hpdi_95={0.0005056582,0.0005056582},age_qi_95={0.0005056582,0.0005056582}],5:0.00094787268[&age_median=0.00094787268,age_mean=0.00094787268,age_n=1,age_range={0.00094787268,0.00094787268},age_hpdi_95={0.00094787268,0.00094787268},age_qi_95={0.00094787268,0.00094787268}],6:0.00055694955[&age_median=0.00055694955,age_mean=0.00055694955,age_n=1,age_range={0.00055694955,0.00055694955},age_hpdi_95={0.00055694955,0.00055694955},age_qi_95={0.00055694955,0.00055694955}],7:0.00062594198[&age_median=0.00062594198,age_mean=0.00062594198,age_n=1,age_range={0.00062594198,0.00062594198},age_hpdi_95={0.00062594198,0.00062594198},age_qi_95={0.00062594198,0.00062594198}]
0,1,2,3,1,4,5,6,2,2,1,7,6,8,4,4,0,5	0.001	nan	0:0.00795989868[&age_median=0.00795989868,age_mean=0.00795989868,age_n=1,age_range={0.00795989868,0.00795989868},age_hpdi_95={0.00795989868,0.00795989868},age_qi_95={0.00795989868,0.00795989868}],1:0.00033593021[&age_median=0.00033593021,age_mean=0.00033593021,age_n=1,age_range={0.00033593021,0.00033593021},age_hpdi_95={0.00033593021,0.00033593021},age_qi_95={0.00033593021,0.00033593021}],2:0.00023043579[&age_median=0.00023043579,age_mean=0.00023043579,age_n=1,age_range={0.00023043579,0.00023043579},age_hpdi_95={0.00023043579,0.00023043579},age_qi_95={0.00023043579,0.00023043579}],3:0.00138375016[&age_median=0.00138375016,age_mean=0.00138375016,age_n=1,age_range={0.00138375016,0.00138375016},age_hpdi_95={0.00138375016,0.00138375016},age_qi_95={0.00138375016,0.00138375016}],4:0.00138441524[&age_median=0.00138441524,age_mean=0.00138441524,age_n=1,age_range={0.00138441524,0.00138441524},age_hpdi_95={0.00138441524,0.00138441524},age_qi_95={0.00138441524,0.00138441524}],5:0.00010327909[&age_median=0.00010327909,age_mean=0.00010327909,age_n=1,age_range={0.00010327909,0.00010327909},age_hpdi_95={0.00010327909,0.00010327909},age_qi_95={0.00010327909,0.00010327909}],6:0.00032148473[&age_median=0.00032148473,age_mean=0.00032148473,age_n=1,age_range={0.00032148473,0.00032148473},age_hpdi_95={0.00032148473,0.00032148473},age_qi_95={0.00032148473,0.00032148473}],7:0.00718639856[&age_median=0.00718639856,age_mean=0.00718639856,age_n=1,age_range={0.00718639856,0.00718639856},age_hpdi_95={0.00718639856,0.00718639856},age_qi_95={0.00718639856,0.00718639856}],8:3.359558e-05[&age_median=3.359558e-05,age_mean=3.359558e-05,age_n=1,age_range={3.359558e-05,3.359558e-05},age_hpdi_95={3.359558e-05,3.359558e-05},age_qi_95={3.359558e-05,3.359558e-05}]
0,1,0,2,3,4,5,0,2,3,5,1,4,1,3,1,0,1	0.001	nan	0:0.00216761749[&age_median=0.00216761749,age_mean=0.00216761749,age_n=1,age_range={0.00216761749,0.00216761749},age_hpdi_95={0.00216761749,0.00216761749},age_qi_95={0.00216761749,0.00216761749}],1:0.00040614559[&age_median=0.00040614559,age_mean=0.00040614559,age_n=1,age_range={0.00040614559,0.00040614559},age_hpdi_95={0.00040614559,0.00040614559},age_qi_95={0.00040614559,0.00040614559}],2:0.00058926001[&age_median=0.00058926001,age_mean=0.00058926001,age_n=1,age_range={0.00058926001,0.00058926001},age_hpdi_95={0.00058926001,0.00058926001},age_qi_95={0.00058926001,0.00058926001}],3:0.00014534337[&age_median=0.00014534337,age_mean=0.00014534337,age_n=1,age_range={0.00014534337,0.00014534337},age_hpdi_95={0.00014534337,0.00014534337},age_qi_95={0.00014534337,0.00014534337}],4:0.00136595311[&age_median=0.00136595311,age_mean=0.00136595311,age_n=1,age_range={0.00136595311,0.00136595311},age_hpdi_95={0.00136595311,0.00136595311},age_qi_95={0.00136595311,0.00136595311}],5:0.00065225341[&age_median=0.00065225341,age_mean=0.00065225341,age_n=1,age_range={0.00065225341,0.00065225341},age_hpdi_95={0.00065225341,0.00065225341},age_qi_95={0.00065225341,0.00065225341}]
0,1,0,2,3,4,2,2,5,6,6,7,1,6,4,4,3,2	0.001	nan	0:0.00300870861[&age_median=0.00300870861,age_mean=0.00300870861,age_n=1,age_range={0.00300870861,0.00300870861},age_hpdi_95={0.00300870861,0.00300870861},age_qi_95={0.00300870861,0.00300870861}],1:0.00013557993[&age_median=0.00013557993,age_mean=0.00013557993,age_n=1,age_range={0.00013557993,0.00013557993},age_hpdi_95={0.00013557993,0.00013557993},age_qi_95={0.00013557993,0.00013557993}],2:0.00185345953[&age_median=0.00185345953,age_mean=0.00185345953,age_n=1,age_range={0.00185345953,0.00185345953},age_hpdi_95={0.00185345953,0.00185345953},age_qi_95={0.00185345953,0.00185345953}],3:0.00034129877[&age_median=0.00034129877,age_mean=0.00034129877,age_n=1,age_range={0.00034129877,0.00034129877},age_hpdi_95={0.00034129877,0.00034129877},age_qi_95={0.00034129877,0.00034129877}],4:0.0009979239[&age_median=0.0009979239,age_mean=0.0009979239,age_n=1,age_range={0.0009979239,0.0009979239},age_hpdi_95={0.0009979239,0.0009979239},age_qi_95={0.0009979239,0.0009979239}],5:0.00389772301[&age_median=0.00389772301,age_mean=0.00389772301,age_n=1,age_range={0.00389772301,0.00389772301},age_hpdi_95={0.00389772301,0.00389772301},age_qi_95={0.00389772301,0.00389772301}],6:0.00098832678[&age_median=0.00098832678,age_mean=0.00098832678,age_n=1,age_range={0.00098832678,0.00098832678},age_hpdi_95={0.00098832678,0.00098832678},age_qi_95={0.00098832678,0.00098832678}],7:0.00562625101[&age_median=0.00562625101,age_mean=0.00562625101,age_n=1,age_range={0.00562625101,0.00562625101},age_hpdi_95={0.00562625101,0.00562625101},age_qi_95={0.00562625101,0.00562625101}]
0,1,2,2,3,4,5,4,6,0,2,7,7,8,9,4,5,9	0.001	nan	0:0.00160973626[&age_median=0.00160973626,age_mean=0.00160973626,age_n=1,age_range={0.00160973626,0.00160973626},age_hpdi_95={0.00160973626,0.00160973626},age_qi_95={0.00160973626,0.00160973626}],1:0.00143053974[&age_median=0.00143053974,age_mean=0.00143053974,age_n=1,age_range={0.00143053974,0.00143053974},age_hpdi_95={0.00143053974,0.00143053974},age_qi_95={0.00143053974,0.00143053974}],2:0.00211074845[&age_median=0.00211074845,age_mean=0.00211074845,age_n=1,age_range={0.00211074845,0.00211074845},age_hpdi_95={0.00211074845,0.00211074845},age_qi_95={0.00211074845,0.00211074845}],3:0.00217343128[&age_median=0.00217343128,age_mean=0.00217343128,age_n=1,age_range={0.00217343128,0.00217343128},age_hpdi_95={0.00217343128,0.00217343128},age_qi_95={0.00217343128,0.00217343128}],4:0.00344034617[&age_median=0.00344034617,age_mean=0.00344034617,age_n=1,age_range={0.00344034617,0.00344034617},age_hpdi_95={0.00344034617,0.00344034617},age_qi_95={0.00344034617,0.00344034617}],5:0.00019445921[&age_median=0.00019445921,age_mean=0.00019445921,age_n=1,age_range={0.00019445921,0.00019445921},age_hpdi_95={0.00019445921,0.00019445921},age_qi_95={0.00019445921,0.00019445921}],6:0.00350217136[&age_median=0.00350217136,age_mean=0.00350217136,age_n=1,age_range={0.00350217136,0.00350217136},age_hpdi_95={0.00350217136,0.00350217136},age_qi_95={0.00350217136,0.00350217136}],7:5.045928e-05[&age_median=5.045928e-05,age_mean=5.045928e-05,age_n=1,age_range={5.045928e-05,5.045928e-05},age_hpdi_95={5.045928e-05,5.045928e-05},age_qi_95={5.045928e-05,5.045928e-05}],8:0.0038917467[&age_median=0.0038917467,age_mean=0.0038917467,age_n=1,age_range={0.0038917467,0.0038917467},age_hpdi_95={0.0038917467,0.0038917467},age_qi_95={0.0038917467,0.0038917467}],9:0.00096502602[&age_median=0.00096502602,age_mean=0.00096502602,age_n=1,age_range={0.00096502602,0.00096502602},age_hpdi_95={0.00096502602,0.00096502602},age_qi_95={0.00096502602,0.00096502602}]
0,1,2,3,2,3,2,2,4,3,1,4,1,5,1,6,6,7	0.001	nan	0:0.00348330011[&age_median=0.00348330011,age_mean=0.00348330011,age_n=1,age_range={0.00348330011,0.00348330011},age_hpdi_95={0.00348330011,0.00348330011},age_qi_95={0.00348330011,0.00348330011}],1:0.00729658134[&age_median=0.00729658134,age_mean=0.00729658134,age_n=1,age_range={0.00729658134,0.00729658134},age_hpdi_95={0.00729658134,0.00729658134},age_qi_95={0.00729658134,0.00729658134}],2:0.00243888097[&age_median=0.00243888097,age_mean=0.00243888097,age_n=1,age_range={0.00243888097,0.00243888097},age_hpdi_95={0.00243888097,0.00243888097},age_qi_95={0.00243888097,0.00243888097}],3:0.00046771888[&age_median=0.00046771888,age_mean=0.00046771888,age_n=1,age_range={0.00046771888,0.00046771888},age_hpdi_95={0.00046771888,0.00046771888},age_qi_95={0.00046771888,0.00046771888}],4:0.00090473496[&age_median=0.00090473496,age_mean=0.00090473496,age_n=1,age_range={0.00090473496,0.00090473496},age_hpdi_95={0.00090473496,0.00090473496},age_qi_95={0.00090473496,0.00090473496}],5:0.00028861151[&age_median=0.00028861151,age_mean=0.00028861151,age_n=1,age_range={0.00028861151,0.00028861151},age_hpdi_95={0.00028861151,0.00028861151},age_qi_95={0.00028861151,0.00028861151}],6:0.00197825054[&age_median=0.00197825054,age_mean=0.00197825054,age_n=1,age_range={0.00197825054,0.00197825054},age_hpdi_95={0.00197825054,0.00197825054},age_qi_95={0.00197825054,0.00197825054}],7:0.00111322509[&age_median=0.00111322509,age_mean=0.00111322509,age_n=1,age_range={0.00111322509,0.00111322509},age_hpdi_95={0.00111322509,0.00111322509},age_qi_95={0.00111322509,0.00111322509}]
0,1,2,2,2,1,0,3,0,2,4,3,1,5,6,7,2,3	0.001	nan	0:9.933772e-05[&age_median=9.933772e-05,age_mean=9.933772e-05,age_n=1,age_range={9.933772e-05,9.933772e-05},age_hpdi_95={9.933772e-05,9.933772e-05},age_qi_95={9.933772e-05,9.933772e-05}],1:0.00067621611[&age_median=0.00067621611,age_mean=0.00067621611,age_n=1,age_range={0.00067621611,0.00067621611},age_hpdi_95={0.00067621611,0.00067621611},age_qi_95={0.00067621611,0.00067621611}],2:0.00198049735[&age_median=0.00198049735,age_mean=0.00198049735,age_n=1,age_range={0.00198049735,0.00198049735},age_hpdi_95={0.00198049735,0.00198049735},age_qi_95={0.00198049735,0.00198049735}],3:0.00112792726[&age_median=0.00112792726,age_mean=0.00112792726,age_n=1,age_range={0.00112792726,0.00112792726},age_hpdi_95={0.00112792726,0.00112792726},age_qi_95={0.00112792726,0.00112792726}],4:0.00118163281[&age_median=0.00118163281,age_mean=0.00118163281,age_n=1,age_range={0.00118163281,0.00118163281},age_hpdi_95={0.00118163281,0.00118163281},age_qi_95={0.00118163281,0.00118163281}],5:0.00024883306[&age_median=0.00024883306,age_mean=0.00024883306,age_n=1,age_range={0.00024883306,0.00024883306},age_hpdi_95={0.00024883306,0.00024883306},age_qi_95={0.00024883306,0.00024883306}],6:0.00713415009[&age_median=0.00713415009,age_mean=0.00713415009,age_n=1,age_range={0.00713415009,0.00713415009},age_hpdi_95={0.00713415009,0.00713415009},age_qi_95={0.00713415009,0.00713415009}],7:0.00027197421[&age_median=0.00027197421,age_mean=0.00027197421,age_n=1,age_range={0.00027197421,0.00027197421},age_hpdi_95={0.00027197421,0.00027197421},age_qi_95={0.00027197421,0.00027197421}]
