divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,2,3,4,0,3,2,5,2,2,6,3,1,5,1,5,5	0.001	nan	0:0.00039071269[&age_median=0.00039071269,age_mean=0.00039071269,age_n=1,age_range={0.00039071269,0.00039071269},age_hpdi_95={0.00039071269,0.00039071269},age_qi_95={0.00039071269,0.00039071269}],1:0.00108951868[&age_median=0.00108951868,age_mean=0.00108951868,age_n=1,age_range={0.00108951868,0.00108951868},age_hpdi_95={0.00108951868,0.00108951868},age_qi_95={0.00108951868,0.00108951868}],2:0.00312141504[&age_median=0.00312141504,age_mean=0.00312141504,age_n=1,age_range={0.00312141504,0.00312141504},age_hpdi_95={0.00312141504,0.00312141504},age_qi_95={0.00312141504,0.00312141504}],3:0.00378661053[&age_median=0.00378661053,age_mean=0.00378661053,age_n=1,age_range={0.00378661053,0.00378661053},age_hpdi_95={0.00378661053,0.00378661053},age_qi_95={0.00378661053,0.00378661053}],4:0.00232256603[&age_median=0.00232256603,age_mean=0.00232256603,age_n=1,age_range={0.00232256603,0.00232256603},age_hpdi_95={0.00232256603,0.00232256603},age_qi_95={0.00232256603,0.00232256603}],5:0.00085625704[&age_median=0.00085625704,age_mean=0.00085625704,age_n=1,age_range={0.00085625704,0.00085625704},age_hpdi_95={0.00085625704,0.00085625704},age_qi_95={0.00085625704,0.00085625704}],6:0.00029960064[&age_median=0.00029960064,age_mean=0.00029960064,age_n=1,age_range={0.00029960064,0.00029960064},age_hpdi_95={0.00029960064,0.00029960064},age_qi_95={0.00029960064,0.00029960064}]
0,1,2,1,3,4,1,5,6,4,7,8,3,9,2,7,7,7	0.001	nan	0:0.00195847758[&age_median=0.00195847758,age_mean=0.00195847758,age_n=1,age_range={0.00195847758,0.00195847758},age_hpdi_95={0.00195847758,0.00195847758},age_qi_95={0.00195847758,0.00195847758}],1:0.00160007074[&age_median=0.00160007074,age_mean=0.00160007074,age_n=1,age_range={0.00160007074,0.00160007074},age_hpdi_95={0.00160007074,0.00160007074},age_qi_95={0.00160007074,0.00160007074}],2:0.00169987351[&age_median=0.00169987351,age_mean=0.00169987351,age_n=1,age_range={0.00169987351,0.00169987351},age_hpdi_95={0.00169987351,0.00169987351},age_qi_95={0.00169987351,0.00169987351}],3:0.00049877657[&age_median=0.00049877657,age_mean=0.00049877657,age_n=1,age_range={0.00049877657,0.00049877657},age_hpdi_95={0.00049877657,0.00049877657},age_qi_95={0.00049877657,0.00049877657}],4:0.00012173856[&age_median=0.00012173856,age_mean=0.00012173856,age_n=1,age_range={0.00012173856,0.00012173856},age_hpdi_95={0.00012173856,0.00012173856},age_qi_95={0.00012173856,0.00012173856}],5:0.00125350149[&age_median=0.00125350149,age_mean=0.00125350149,age_n=1,age_range={0.00125350149,0.00125350149},age_hpdi_95={0.00125350149,0.00125350149},age_qi_95={0.00125350149,0.00125350149}],6:0.00064820479[&age_median=0.00064820479,age_mean=0.00064820479,age_n=1,age_range={0.00064820479,0.00064820479},age_hpdi_95={0.00064820479,0.00064820479},age_qi_95={0.00064820479,0.00064820479}],7:0.00211147194[&age_median=0.00211147194,age_mean=0.00211147194,age_n=1,age_range={0.00211147194,0.00211147194},age_hpdi_95={0.00211147194,0.00211147194},age_qi_95={0.00211147194,0.00211147194}],8:0.0030693035[&age_median=0.0030693035,age_mean=0.0030693035,age_n=1,age_range={0.0030693035,0.0030693035},age_hpdi_95={0.0030693035,0.0030693035},age_qi_95={0.0030693035,0.0030693035}],9:0.00033890349[&age_median=0.00033890349,age_mean=0.00033890349,age_n=1,age_range={0.00033890349,0.00033890349},age_hpdi_95={0.00033890349,0.00033890349},age_qi_95={0.00033890349,0.00033890349}]
0,1,2,0,2,3,3,1,4,5,6,3,4,7,2,6,1,4	0.001	nan	0:0.00278107037[&age_median=0.00278107037,age_mean=0.00278107037,age_n=1,age_range={0.00278107037,0.00278107037},age_hpdi_95={0.00278107037,0.00278107037},age_qi_95={0.00278107037,0.00278107037}],1:0.00098102783[&age_median=0.00098102783,age_mean=0.00098102783,age_n=1,age_range={0.00098102783,0.00098102783},age_hpdi_95={0.00098102783,0.00098102783},age_qi_95={0.00098102783,0.00098102783}],2:0.00031207742[&age_median=0.00031207742,age_mean=0.00031207742,age_n=1,age_range={0.00031207742,0.00031207742},age_hpdi_95={0.00031207742,0.00031207742},age_qi_95={0.00031207742,0.00031207742}],3:0.00026865258[&age_median=0.00026865258,age_mean=0.00026865258,age_n=1,age_range={0.00026865258,0.00026865258},age_hpdi_95={0.00026865258,0.00026865258},age_qi_95={0.00026865258,0.00026865258}],4:0.00159188074[&age_median=0.00159188074,age_mean=0.00159188074,age_n=1,age_range={0.00159188074,0.00159188074},age_hpdi_95={0.00159188074,0.00159188074},age_qi_95={0.00159188074,0.00159188074}],5:0.00339782787[&age_median=0.00339782787,age_mean=0.00339782787,age_n=1,age_range={0.00339782787,0.00339782787},age_hpdi_95={0.00339782787,0.00339782787},age_qi_95={0.00339782787,0.00339782787}],6:0.00214370335[&age_median=0.00214370335,age_mean=0.00214370335,age_n=1,age_range={0.00214370335,0.00214370335},age_hpdi_95={0.00214370335,0.00214370335},age_qi_95={0.00214370335,0.00214370335}],7:0.00212128015[&age_median=0.00212128015,age_mean=0.00212128015,age_n=1,age_range={0.00212128015,0.00212128015},age_hpdi_95={0.00212128015,0.00212128015},age_qi_95={0.00212128015,0.00212128015}]
0,1,2,3,4,5,0,6,2,6,2,7,5,1,4,7,3,1	0.001	nan	0:0.00027902851[&age_median=0.00027902851,age_mean=0.00027902851,age_n=1,age_range={0.00027902851,0.00027902851},age_hpdi_95={0.00027902851,0.00027902851},age_qi_95={0.00027902851,0.00027902851}],1:0.00179996467[&age_median=0.00179996467,age_mean=0.00179996467,age_n=1,age_range={0.00179996467,0.00179996467},age_hpdi_95={0.00179996467,0.00179996467},age_qi_95={0.00179996467,0.00179996467}],2:5.97566e-06[&age_median=5.97566e-06,age_mean=5.97566e-06,age_n=1,age_range={5.97566e-06,5.97566e-06},age_hpdi_95={5.97566e-06,5.97566e-06},age_qi_95={5.97566e-06,5.97566e-06}],3:0.00118517203[&age_median=0.00118517203,age_mean=0.00118517203,age_n=1,age_range={0.00118517203,0.00118517203},age_hpdi_95={0.00118517203,0.00118517203},age_qi_95={0.00118517203,0.00118517203}],4:0.00388068674[&age_median=0.00388068674,age_mean=0.00388068674,age_n=1,age_range={0.00388068674,0.00388068674},age_hpdi_95={0.00388068674,0.00388068674},age_qi_95={0.00388068674,0.00388068674}],5:0.00098590645[&age_median=0.00098590645,age_mean=0.00098590645,age_n=1,age_range={0.00098590645,0.00098590645},age_hpdi_95={0.00098590645,0.00098590645},age_qi_95={0.00098590645,0.00098590645}],6:0.0008831554[&age_median=0.0008831554,age_mean=0.0008831554,age_n=1,age_range={0.0008831554,0.0008831554},age_hpdi_95={0.0008831554,0.0008831554},age_qi_95={0.0008831554,0.0008831554}],7:0.00206728029[&age_median=0.00206728029,age_mean=0.00206728029,age_n=1,age_range={0.00206728029,0.00206728029},age_hpdi_95={0.00206728029,0.00206728029},age_qi_95={0.00206728029,0.00206728029}]
0,1,2,2,1,3,1,0,2,2,0,0,2,3,0,3,3,1	0.001	nan	0:0.00237529637[&age_median=0.00237529637,age_mean=0.00237529637,age_n=1,age_range={0.00237529637,0.00237529637},age_hpdi_95={0.00237529637,0.00237529637},age_qi_95={0.00237529637,0.00237529637}],1:0.00442009478[&age_median=0.00442009478,age_mean=0.00442009478,age_n=1,age_range={0.00442009478,0.00442009478},age_hpdi_95={0.00442009478,0.00442009478},age_qi_95={0.00442009478,0.00442009478}],2:0.00176944072[&age_median=0.00176944072,age_mean=0.00176944072,age_n=1,age_range={0.00176944072,0.00176944072},age_hpdi_95={0.00176944072,0.00176944072},age_qi_95={0.00176944072,0.00176944072}],3:0.00105579358[&age_median=0.00105579358,age_mean=0.00105579358,age_n=1,age_range={0.00105579358,0.00105579358},age_hpdi_95={0.00105579358,0.00105579358},age_qi_95={0.00105579358,0.00105579358}]
0,1,2,3,4,5,6,5,7,8,9,0,10,6,4,3,11,12	0.001	nan	0:0.00082848924[&age_median=0.00082848924,age_mean=0.00082848924,age_n=1,age_range={0.00082848924,0.00082848924},age_hpdi_95={0.00082848924,0.00082848924},age_qi_95={0.00082848924,0.00082848924}],1:0.00113627846[&age_median=0.00113627846,age_mean=0.00113627846,age_n=1,age_range={0.00113627846,0.00113627846},age_hpdi_95={0.00113627846,0.00113627846},age_qi_95={0.00113627846,0.00113627846}],2:0.00176645465[&age_median=0.00176645465,age_mean=0.00176645465,age_n=1,age_range={0.00176645465,0.00176645465},age_hpdi_95={0.00176645465,0.00176645465},age_qi_95={0.00176645465,0.00176645465}],3:6.940147e-05[&age_median=6.940147e-05,age_mean=6.940147e-05,age_n=1,age_range={6.940147e-05,6.940147e-05},age_hpdi_95={6.940147e-05,6.940147e-05},age_qi_95={6.940147e-05,6.940147e-05}],4:0.00168616994[&age_median=0.00168616994,age_mean=0.00168616994,age_n=1,age_range={0.00168616994,0.00168616994},age_hpdi_95={0.00168616994,0.00168616994},age_qi_95={0.00168616994,0.00168616994}],5:0.00299353316[&age_median=0.00299353316,age_mean=0.00299353316,age_n=1,age_range={0.00299353316,0.00299353316},age_hpdi_95={0.00299353316,0.00299353316},age_qi_95={0.00299353316,0.00299353316}],6:0.00229905303[&age_median=0.00229905303,age_mean=0.00229905303,age_n=1,age_range={0.00229905303,0.00229905303},age_hpdi_95={0.00229905303,0.00229905303},age_qi_95={0.00229905303,0.00229905303}],7:0.00054019362[&age_median=0.00054019362,age_mean=0.00054019362,age_n=1,age_range={0.00054019362,0.00054019362},age_hpdi_95={0.00054019362,0.00054019362},age_qi_95={0.00054019362,0.00054019362}],8:0.00347571231[&age_median=0.00347571231,age_mean=0.00347571231,age_n=1,age_range={0.00347571231,0.00347571231},age_hpdi_95={0.00347571231,0.00347571231},age_qi_95={0.00347571231,0.00347571231}],9:0.00179563483[&age_median=0.00179563483,age_mean=0.00179563483,age_n=1,age_range={0.00179563483,0.00179563483},age_hpdi_95={0.00179563483,0.00179563483},age_qi_95={0.00179563483,0.00179563483}],10:0.00048088277[&age_median=0.00048088277,age_mean=0.00048088277,age_n=1,age_range={0.00048088277,0.00048088277},age_hpdi_95={0.00048088277,0.00048088277},age_qi_95={0.00048088277,0.00048088277}],11:0.0017862283[&age_median=0.0017862283,age_mean=0.0017862283,age_n=1,age_range={0.0017862283,0.0017862283},age_hpdi_95={0.0017862283,0.0017862283},age_qi_95={0.0017862283,0.0017862283}],12:0.00109648827[&age_median=0.00109648827,age_mean=0.00109648827,age_n=1,age_range={0.00109648827,0.00109648827},age_hpdi_95={0.00109648827,0.00109648827},age_qi_95={0.00109648827,0.00109648827}]
0,1,2,3,4,2,5,6,5,7,1,8,9,10,7,9,10,11	0.001	nan	0:0.00178766003[&age_median=0.00178766003,age_mean=0.00178766003,age_n=1,age_range={0.00178766003,0.00178766003},age_hpdi_95={0.00178766003,0.00178766003},age_qi_95={0.00178766003,0.00178766003}],1:0.0026838207[&age_median=0.0026838207,age_mean=0.0026838207,age_n=1,age_range={0.0026838207,0.0026838207},age_hpdi_95={0.0026838207,0.0026838207},age_qi_95={0.0026838207,0.0026838207}],2:0.00293674381[&age_median=0.00293674381,age_mean=0.00293674381,age_n=1,age_range={0.00293674381,0.00293674381},age_hpdi_95={0.00293674381,0.00293674381},age_qi_95={0.00293674381,0.00293674381}],3:0.00572513975[&age_median=0.00572513975,age_mean=0.00572513975,age_n=1,age_range={0.00572513975,0.00572513975},age_hpdi_95={0.00572513975,0.00572513975},age_qi_95={0.00572513975,0.00572513975}],4:0.00209375876[&age_median=0.00209375876,age_mean=0.00209375876,age_n=1,age_range={0.00209375876,0.00209375876},age_hpdi_95={0.00209375876,0.00209375876},age_qi_95={0.00209375876,0.00209375876}],5:0.0007666397[&age_median=0.0007666397,age_mean=0.0007666397,age_n=1,age_range={0.0007666397,0.0007666397},age_hpdi_95={0.0007666397,0.0007666397},age_qi_95={0.0007666397,0.0007666397}],6:0.00172389338[&age_median=0.00172389338,age_mean=0.00172389338,age_n=1,age_range={0.00172389338,0.00172389338},age_hpdi_95={0.00172389338,0.00172389338},age_qi_95={0.00172389338,0.00172389338}],7:0.00018551664[&age_median=0.00018551664,age_mean=0.00018551664,age_n=1,age_range={0.00018551664,0.00018551664},age_hpdi_95={0.00018551664,0.00018551664},age_qi_95={0.00018551664,0.00018551664}],8:0.00183065929[&age_median=0.00183065929,age_mean=0.00183065929,age_n=1,age_range={0.00183065929,0.00183065929},age_hpdi_95={0.00183065929,0.00183065929},age_qi_95={0.00183065929,0.00183065929}],9:0.00163758992[&age_median=0.00163758992,age_mean=0.00163758992,age_n=1,age_range={0.00163758992,0.00163758992},age_hpdi_95={0.00163758992,0.00163758992},age_qi_95={0.00163758992,0.00163758992}],10:0.00057886063[&age_median=0.00057886063,age_mean=0.00057886063,age_n=1,age_range={0.00057886063,0.00057886063},age_hpdi_95={0.00057886063,0.00057886063},age_qi_95={0.00057886063,0.00057886063}],11:0.00169561991[&age_median=0.00169561991,age_mean=0.00169561991,age_n=1,age_range={0.00169561991,0.00169561991},age_hpdi_95={0.00169561991,0.00169561991},age_qi_95={0.00169561991,0.00169561991}]
0,1,2,3,0,4,5,4,6,4,4,0,7,8,0,3,2,1	0.001	nan	0:0.00108851936[&age_median=0.00108851936,age_mean=0.00108851936,age_n=1,age_range={0.00108851936,0.00108851936},age_hpdi_95={0.00108851936,0.00108851936},age_qi_95={0.00108851936,0.00108851936}],1:0.00029679495[&age_median=0.00029679495,age_mean=0.00029679495,age_n=1,age_range={0.00029679495,0.00029679495},age_hpdi_95={0.00029679495,0.00029679495},age_qi_95={0.00029679495,0.00029679495}],2:0.00108827049[&age_median=0.00108827049,age_mean=0.00108827049,age_n=1,age_range={0.00108827049,0.00108827049},age_hpdi_95={0.00108827049,0.00108827049},age_qi_95={0.00108827049,0.00108827049}],3:0.00544791497[&age_median=0.00544791497,age_mean=0.00544791497,age_n=1,age_range={0.00544791497,0.00544791497},age_hpdi_95={0.00544791497,0.00544791497},age_qi_95={0.00544791497,0.00544791497}],4:0.00024124168[&age_median=0.00024124168,age_mean=0.00024124168,age_n=1,age_range={0.00024124168,0.00024124168},age_hpdi_95={0.00024124168,0.00024124168},age_qi_95={0.00024124168,0.00024124168}],5:0.00369601324[&age_median=0.00369601324,age_mean=0.00369601324,age_n=1,age_range={0.00369601324,0.00369601324},age_hpdi_95={0.00369601324,0.00369601324},age_qi_95={0.00369601324,0.00369601324}],6:0.00259197565[&age_median=0.00259197565,age_mean=0.00259197565,age_n=1,age_range={0.00259197565,0.00259197565},age_hpdi_95={0.00259197565,0.00259197565},age_qi_95={0.00259197565,0.00259197565}],7:0.00452410369[&age_median=0.00452410369,age_mean=0.00452410369,age_n=1,age_range={0.00452410369,0.00452410369},age_hpdi_95={0.00452410369,0.00452410369},age_qi_95={0.00452410369,0.00452410369}],8:0.00227005683[&age_median=0.00227005683,age_mean=0.00227005683,age_n=1,age_range={0.00227005683,0.00227005683},age_hpdi_95={0.00227005683,0.00227005683},age_qi_95={0.00227005683,0.00227005683}]
0,1,2,3,0,4,2,5,0,6,1,5,5,1,6,1,0,0	0.001	nan	0:0.00112906818[&age_median=0.00112906818,age_mean=0.00112906818,age_n=1,age_range={0.00112906818,0.00112906818},age_hpdi_95={0.00112906818,0.00112906818},age_qi_95={0.00112906818,0.00112906818}],1:0.00101795908[&age_median=0.00101795908,age_mean=0.00101795908,age_n=1,age_range={0.00101795908,0.00101795908},age_hpdi_95={0.00101795908,0.00101795908},age_qi_95={0.00101795908,0.00101795908}],2:0.00400953598[&age_median=0.00400953598,age_mean=0.00400953598,age_n=1,age_range={0.00400953598,0.00400953598},age_hpdi_95={0.00400953598,0.00400953598},age_qi_95={0.00400953598,0.00400953598}],3:0.00090875333[&age_median=0.00090875333,age_mean=0.00090875333,age_n=1,age_range={0.00090875333,0.00090875333},age_hpdi_95={0.00090875333,0.00090875333},age_qi_95={0.00090875333,0.00090875333}],4:0.00039359607[&age_median=0.00039359607,age_mean=0.00039359607,age_n=1,age_range={0.00039359607,0.00039359607},age_hpdi_95={0.00039359607,0.00039359607},age_qi_95={0.00039359607,0.00039359607}],5:0.00095340639[&age_median=0.00095340639,age_mean=0.00095340639,age_n=1,age_range={0.00095340639,0.00095340639},age_hpdi_95={0.00095340639,0.00095340639},age_qi_95={0.00095340639,0.00095340639}],6:0.00012253063[&age_median=0.00012253063,age_mean=0.00012253063,age_n=1,age_range={0.00012253063,0.00012253063},age_hpdi_95={0.00012253063,0.00012253063},age_qi_95={0.00012253063,0.00012253063}]
0,1,2,1,3,4,0,5,3,6,7,0,2,1,2,8,5,7	0.001	nan	0:0.0023993903[&age_median=0.0023993903,age_mean=0.0023993903,age_n=1,age_range={0.0023993903,0.0023993903},age_hpdi_95={0.0023993903,0.0023993903},age_qi_95={0.0023993903,0.0023993903}],1:0.00210646979[&age_median=0.00210646979,age_mean=0.00210646979,age_n=1,age_range={0.00210646979,0.00210646979},age_hpdi_95={0.00210646979,0.00210646979},age_qi_95={0.00210646979,0.00210646979}],2:0.00468599901[&age_median=0.00468599901,age_mean=0.00468599901,age_n=1,age_range={0.00468599901,0.00468599901},age_hpdi_95={0.00468599901,0.00468599901},age_qi_95={0.00468599901,0.00468599901}],3:0.00072405487[&age_median=0.00072405487,age_mean=0.00072405487,age_n=1,age_range={0.00072405487,0.00072405487},age_hpdi_95={0.00072405487,0.00072405487},age_qi_95={0.00072405487,0.00072405487}],4:0.00026802944[&age_median=0.00026802944,age_mean=0.00026802944,age_n=1,age_range={0.00026802944,0.00026802944},age_hpdi_95={0.00026802944,0.00026802944},age_qi_95={0.00026802944,0.00026802944}],5:0.00069498313[&age_median=0.00069498313,age_mean=0.00069498313,age_n=1,age_range={0.00069498313,0.00069498313},age_hpdi_95={0.00069498313,0.00069498313},age_qi_95={0.00069498313,0.00069498313}],6:0.00344250675[&age_median=0.00344250675,age_mean=0.00344250675,age_n=1,age_range={0.00344250675,0.00344250675},age_hpdi_95={0.00344250675,0.00344250675},age_qi_95={0.00344250675,0.00344250675}],7:0.00085541049[&age_median=0.00085541049,age_mean=0.00085541049,age_n=1,age_range={0.00085541049,0.00085541049},age_hpdi_95={0.00085541049,0.00085541049},age_qi_95={0.00085541049,0.00085541049}],8:0.0044772242[&age_median=0.0044772242,age_mean=0.0044772242,age_n=1,age_range={0.0044772242,0.0044772242},age_hpdi_95={0.0044772242,0.0044772242},age_qi_95={0.0044772242,0.0044772242}]
0,1,2,3,3,2,4,5,6,3,0,1,7,0,6,3,7,3	0.001	nan	0:0.00064922584[&age_median=0.00064922584,age_mean=0.00064922584,age_n=1,age_range={0.00064922584,0.00064922584},age_hpdi_95={0.00064922584,0.00064922584},age_qi_95={0.00064922584,0.00064922584}],1:0.00034163043[&age_median=0.00034163043,age_mean=0.00034163043,age_n=1,age_range={0.00034163043,0.00034163043},age_hpdi_95={0.00034163043,0.00034163043},age_qi_95={0.00034163043,0.00034163043}],2:0.00183838362[&age_median=0.00183838362,age_mean=0.00183838362,age_n=1,age_range={0.00183838362,0.00183838362},age_hpdi_95={0.00183838362,0.00183838362},age_qi_95={0.00183838362,0.00183838362}],3:0.00325658878[&age_median=0.00325658878,age_mean=0.00325658878,age_n=1,age_range={0.00325658878,0.00325658878},age_hpdi_95={0.00325658878,0.00325658878},age_qi_95={0.00325658878,0.00325658878}],4:0.0007723379[&age_median=0.0007723379,age_mean=0.0007723379,age_n=1,age_range={0.0007723379,0.0007723379},age_hpdi_95={0.0007723379,0.0007723379},age_qi_95={0.0007723379,0.0007723379}],5:0.00484301385[&age_median=0.00484301385,age_mean=0.00484301385,age_n=1,age_range={0.00484301385,0.00484301385},age_hpdi_95={0.00484301385,0.00484301385},age_qi_95={0.00484301385,0.00484301385}],6:0.00327311518[&age_median=0.00327311518,age_mean=0.00327311518,age_n=1,age_range={0.00327311518,0.00327311518},age_hpdi_95={0.00327311518,0.00327311518},age_qi_95={0.00327311518,0.00327311518}],7:4.28906e-06[&age_median=4.28906e-06,age_mean=4.28906e-06,age_n=1,age_range={4.28906e-06,4.28906e-06},age_hpdi_95={4.28906e-06,4.28906e-06},age_qi_95={4.28906e-06,4.28906e-06}]
0,1,2,3,4,0,0,1,1,5,4,0,2,3,4,4,2,3	0.001	nan	0:0.00470123912[&age_median=0.00470123912,age_mean=0.00470123912,age_n=1,age_range={0.00470123912,0.00470123912},age_hpdi_95={0.00470123912,0.00470123912},age_qi_95={0.00470123912,0.00470123912}],1:0.00148334507[&age_median=0.00148334507,age_mean=0.00148334507,age_n=1,age_range={0.00148334507,0.00148334507},age_hpdi_95={0.00148334507,0.00148334507},age_qi_95={0.00148334507,0.00148334507}],2:0.00258858392[&age_median=0.00258858392,age_mean=0.00258858392,age_n=1,age_range={0.00258858392,0.00258858392},age_hpdi_95={0.00258858392,0.00258858392},age_qi_95={0.00258858392,0.00258858392}],3:0.00133974375[&age_median=0.00133974375,age_mean=0.00133974375,age_n=1,age_range={0.00133974375,0.00133974375},age_hpdi_95={0.00133974375,0.00133974375},age_qi_95={0.00133974375,0.00133974375}],4:0.00047906354[&age_median=0.00047906354,age_mean=0.00047906354,age_n=1,age_range={0.00047906354,0.00047906354},age_hpdi_95={0.00047906354,0.00047906354},age_qi_95={0.00047906354,0.00047906354}],5:0.00309247594[&age_median=0.00309247594,age_mean=0.00309247594,age_n=1,age_range={0.00309247594,0.00309247594},age_hpdi_95={0.00309247594,0.00309247594},age_qi_95={0.00309247594,0.00309247594}]
0,1,2,3,1,0,1,4,0,3,5,5,4,5,6,5,1,0	0.001	nan	0:0.00010503152[&age_median=0.00010503152,age_mean=0.00010503152,age_n=1,age_range={0.00010503152,0.00010503152},age_hpdi_95={0.00010503152,0.00010503152},age_qi_95={0.00010503152,0.00010503152}],1:0.00037729394[&age_median=0.00037729394,age_mean=0.00037729394,age_n=1,age_range={0.00037729394,0.00037729394},age_hpdi_95={0.00037729394,0.00037729394},age_qi_95={0.00037729394,0.00037729394}],2:0.0017505507[&age_median=0.0017505507,age_mean=0.0017505507,age_n=1,age_range={0.0017505507,0.0017505507},age_hpdi_95={0.0017505507,0.0017505507},age_qi_95={0.0017505507,0.0017505507}],3:0.00273105208[&age_median=0.00273105208,age_mean=0.00273105208,age_n=1,age_range={0.00273105208,0.00273105208},age_hpdi_95={0.00273105208,0.00273105208},age_qi_95={0.00273105208,0.00273105208}],4:0.00166613364[&age_median=0.00166613364,age_mean=0.00166613364,age_n=1,age_range={0.00166613364,0.00166613364},age_hpdi_95={0.00166613364,0.00166613364},age_qi_95={0.00166613364,0.00166613364}],5:0.00026290735[&age_median=0.00026290735,age_mean=0.00026290735,age_n=1,age_range={0.00026290735,0.00026290735},age_hpdi_95={0.00026290735,0.00026290735},age_qi_95={0.00026290735,0.00026290735}],6:0.0046715329[&age_median=0.0046715329,age_mean=0.0046715329,age_n=1,age_range={0.0046715329,0.0046715329},age_hpdi_95={0.0046715329,0.0046715329},age_qi_95={0.0046715329,0.0046715329}]
0,1,2,1,3,0,2,4,5,0,0,5,4,2,6,3,2,3	0.001	nan	0:0.00141623579[&age_median=0.00141623579,age_mean=0.00141623579,age_n=1,age_range={0.00141623579,0.00141623579},age_hpdi_95={0.00141623579,0.00141623579},age_qi_95={0.00141623579,0.00141623579}],1:0.00050594429[&age_median=0.00050594429,age_mean=0.00050594429,age_n=1,age_range={0.00050594429,0.00050594429},age_hpdi_95={0.00050594429,0.00050594429},age_qi_95={0.00050594429,0.00050594429}],2:0.00106766258[&age_median=0.00106766258,age_mean=0.00106766258,age_n=1,age_range={0.00106766258,0.00106766258},age_hpdi_95={0.00106766258,0.00106766258},age_qi_95={0.00106766258,0.00106766258}],3:0.00158737448[&age_median=0.00158737448,age_mean=0.00158737448,age_n=1,age_range={0.00158737448,0.00158737448},age_hpdi_95={0.00158737448,0.00158737448},age_qi_95={0.00158737448,0.00158737448}],4:0.00160531807[&age_median=0.00160531807,age_mean=0.00160531807,age_n=1,age_range={0.00160531807,0.00160531807},age_hpdi_95={0.00160531807,0.00160531807},age_qi_95={0.00160531807,0.00160531807}],5:0.00069056889[&age_median=0.00069056889,age_mean=0.00069056889,age_n=1,age_range={0.00069056889,0.00069056889},age_hpdi_95={0.00069056889,0.00069056889},age_qi_95={0.00069056889,0.00069056889}],6:0.00401315395[&age_median=0.00401315395,age_mean=0.00401315395,age_n=1,age_range={0.00401315395,0.00401315395},age_hpdi_95={0.00401315395,0.00401315395},age_qi_95={0.00401315395,0.00401315395}]
0,1,0,2,3,1,3,4,4,4,2,4,5,0,4,3,4,0	0.001	nan	0:0.00149712909[&age_median=0.00149712909,age_mean=0.00149712909,age_n=1,age_range={0.00149712909,0.00149712909},age_hpdi_95={0.00149712909,0.00149712909},age_qi_95={0.00149712909,0.00149712909}],1:0.00063755979[&age_median=0.00063755979,age_mean=0.00063755979,age_n=1,age_range={0.00063755979,0.00063755979},age_hpdi_95={0.00063755979,0.00063755979},age_qi_95={0.00063755979,0.00063755979}],2:0.00096427168[&age_median=0.00096427168,age_mean=0.00096427168,age_n=1,age_range={0.00096427168,0.00096427168},age_hpdi_95={0.00096427168,0.00096427168},age_qi_95={0.00096427168,0.00096427168}],3:3.831291e-05[&age_median=3.831291e-05,age_mean=3.831291e-05,age_n=1,age_range={3.831291e-05,3.831291e-05},age_hpdi_95={3.831291e-05,3.831291e-05},age_qi_95={3.831291e-05,3.831291e-05}],4:0.00188735362[&age_median=0.00188735362,age_mean=0.00188735362,age_n=1,age_range={0.00188735362,0.00188735362},age_hpdi_95={0.00188735362,0.00188735362},age_qi_95={0.00188735362,0.00188735362}],5:0.00110589761[&age_median=0.00110589761,age_mean=0.00110589761,age_n=1,age_range={0.00110589761,0.00110589761},age_hpdi_95={0.00110589761,0.00110589761},age_qi_95={0.00110589761,0.00110589761}]
0,1,2,0,3,1,0,3,1,3,1,1,1,0,1,2,0,3	0.001	nan	0:0.00328209695[&age_median=0.00328209695,age_mean=0.00328209695,age_n=1,age_range={0.00328209695,0.00328209695},age_hpdi_95={0.00328209695,0.00328209695},age_qi_95={0.00328209695,0.00328209695}],1:3.350485e-05[&age_median=3.350485e-05,age_mean=3.350485e-05,age_n=1,age_range={3.350485e-05,3.350485e-05},age_hpdi_95={3.350485e-05,3.350485e-05},age_qi_95={3.350485e-05,3.350485e-05}],2:0.00145538391[&age_median=0.00145538391,age_mean=0.00145538391,age_n=1,age_range={0.00145538391,0.00145538391},age_hpdi_95={0.00145538391,0.00145538391},age_qi_95={0.00145538391,0.00145538391}],3:0.00180697711[&age_median=0.00180697711,age_mean=0.00180697711,age_n=1,age_range={0.00180697711,0.00180697711},age_hpdi_95={0.00180697711,0.00180697711},age_qi_95={0.00180697711,0.00180697711}]
