model	post_prob	cumulative_post_prob	prior_prob	bf
0,1,2,0,0,3,2,2,1,1,2,3,3	0.000222222	0.837778	<1e-06	>222.271
0,1,2,3,4,0,5,5,1,6,3,0,0	0.000222222	0.838	<1e-06	>222.271
0,1,2,3,4,5,2,6,7,8,2,4,4	0.000222222	0.838222	<1e-06	>222.271
0,1,2,3,4,5,2,6,7,8,2,0,4	0.000222222	0.838444	<1e-06	>222.271
0,1,2,3,4,5,6,7,1,8,2,5,5	0.000222222	0.838667	1e-06	222.271
0,1,2,0,3,3,2,4,1,5,2,3,3	0.000222222	0.838889	<1e-06	>222.271
0,1,2,3,0,4,5,2,1,6,2,0,4	0.000222222	0.839111	<1e-06	>222.271
0,1,2,3,4,0,2,2,5,5,6,0,4	0.000222222	0.839333	<1e-06	>222.271
0,1,2,3,4,5,2,6,7,8,2,5,4	0.000222222	0.839556	<1e-06	>222.271
0,1,2,3,0,4,2,5,6,7,8,4,9	0.000222222	0.839778	5e-06	44.4541
0,1,2,3,3,0,4,4,5,6,2,0,7	0.000222222	0.84	<1e-06	>222.271
0,1,2,0,3,3,2,4,5,6,7,3,3	0.000222222	0.840222	<1e-06	>222.271
0,1,2,3,4,0,5,5,1,6,7,0,0	0.000222222	0.840444	<1e-06	>222.271
0,1,2,3,0,4,2,5,6,7,5,4,3	0.000222222	0.840667	<1e-06	>222.271
0,1,2,0,3,3,4,2,5,5,2,3,3	0.000222222	0.840889	<1e-06	>222.271
0,1,2,3,3,0,4,4,5,6,4,0,7	0.000222222	0.841111	<1e-06	>222.271
0,1,2,3,0,4,2,5,6,7,5,0,0	0.000222222	0.841333	<1e-06	>222.271
0,1,2,3,4,5,6,7,1,8,9,5,5	0.000222222	0.841556	7e-06	31.7529
0,1,2,3,0,4,5,6,7,8,5,4,4	0.000222222	0.841778	<1e-06	>222.271
0,1,2,3,4,5,6,2,7,8,2,5,9	0.000222222	0.842	9e-06	24.6966
0,1,2,0,0,3,4,2,5,6,7,0,0	0.000222222	0.842222	<1e-06	>222.271
0,1,2,3,0,4,5,6,7,8,9,4,4	0.000222222	0.842444	6e-06	37.045
0,1,2,0,0,3,4,2,5,6,7,8,0	0.000222222	0.842667	1e-06	222.271
0,1,2,0,0,3,4,2,5,6,7,8,9	0.000222222	0.842889	2e-06	111.136
0,1,2,0,0,3,4,4,1,5,2,0,0	0.000222222	0.843111	<1e-06	>222.271
0,1,2,3,0,4,5,6,7,8,6,9,9	0.000222222	0.843333	5e-06	44.4541
0,1,2,3,0,4,5,6,7,8,6,9,0	0.000222222	0.843556	5e-06	44.4541
0,1,2,3,3,0,2,4,5,5,6,0,0	0.000222222	0.843778	<1e-06	>222.271
0,1,2,3,0,4,5,6,7,8,6,0,3	0.000222222	0.844	<1e-06	>222.271
0,1,2,3,4,5,6,2,7,8,2,0,5	0.000222222	0.844222	1e-06	222.271
0,1,2,3,4,0,2,5,1,6,2,0,3	0.000222222	0.844444	<1e-06	>222.271
0,1,2,3,4,5,6,2,7,8,2,0,4	0.000222222	0.844667	<1e-06	>222.271
0,1,2,3,4,0,2,5,6,7,3,0,4	0.000222222	0.844889	<1e-06	>222.271
0,1,2,3,3,0,2,4,5,6,3,0,7	0.000222222	0.845111	<1e-06	>222.271
0,1,2,3,0,4,5,6,7,8,2,9,4	0.000222222	0.845333	6e-06	37.045
0,1,2,0,0,3,2,4,5,6,2,0,0	0.000222222	0.845556	<1e-06	>222.271
0,1,2,3,4,0,2,2,5,6,7,8,0	0.000222222	0.845778	1e-06	222.271
0,1,2,3,3,0,2,4,5,6,4,3,3	0.000222222	0.846	<1e-06	>222.271
0,1,2,0,0,3,4,4,5,6,4,7,0	0.000222222	0.846222	<1e-06	>222.271
0,1,2,0,0,3,4,4,5,6,7,3,3	0.000222222	0.846444	<1e-06	>222.271
0,1,2,3,4,5,6,2,1,7,8,5,9	0.000222222	0.846667	5e-06	44.4541
0,1,2,3,4,5,6,2,1,7,8,5,4	0.000222222	0.846889	<1e-06	>222.271
0,1,2,3,4,5,6,2,7,8,9,0,0	0.000222222	0.847111	3e-06	74.0903
0,1,2,3,3,0,2,2,4,5,2,6,6	0.000222222	0.847333	<1e-06	>222.271
0,1,2,0,0,3,4,2,1,5,4,0,0	0.000222222	0.847556	<1e-06	>222.271
0,1,2,3,3,0,2,2,4,5,2,3,0	0.000222222	0.847778	<1e-06	>222.271
0,1,2,3,4,5,6,2,7,8,9,5,5	0.000222222	0.848	6e-06	37.045
0,1,2,0,0,3,4,2,1,5,4,3,3	0.000222222	0.848222	<1e-06	>222.271
0,1,2,3,3,0,2,2,4,4,5,0,3	0.000222222	0.848444	<1e-06	>222.271
0,1,2,3,3,0,2,2,4,4,3,0,0	0.000222222	0.848667	<1e-06	>222.271
0,1,2,3,4,0,2,5,1,6,7,4,0	0.000222222	0.848889	<1e-06	>222.271
0,1,2,3,4,5,6,2,7,8,9,4,4	0.000222222	0.849111	1.2e-05	18.5224
0,1,2,3,3,0,2,2,4,5,6,3,0	0.000222222	0.849333	<1e-06	>222.271
0,1,2,3,3,0,2,2,4,5,6,7,7	0.000222222	0.849556	<1e-06	>222.271
0,1,2,0,0,3,2,4,5,5,2,3,3	0.000222222	0.849778	<1e-06	>222.271
0,1,2,3,3,0,2,2,1,4,2,3,0	0.000222222	0.85	<1e-06	>222.271
0,1,2,3,3,0,2,4,1,5,2,0,3	0.000222222	0.850222	<1e-06	>222.271
0,1,2,3,4,0,2,5,1,6,3,0,0	0.000222222	0.850444	<1e-06	>222.271
0,1,2,3,3,0,1,4,5,6,4,0,0	0.000222222	0.850667	<1e-06	>222.271
0,1,2,3,3,0,2,4,1,5,6,0,3	0.000222222	0.850889	<1e-06	>222.271
0,1,2,3,4,0,2,5,6,6,7,0,0	0.000222222	0.851111	<1e-06	>222.271
0,1,2,3,3,0,1,2,4,4,2,0,0	0.000222222	0.851333	<1e-06	>222.271
0,1,2,3,3,0,2,4,5,5,2,0,0	0.000222222	0.851556	<1e-06	>222.271
0,1,2,3,3,0,1,2,1,4,2,0,3	0.000222222	0.851778	<1e-06	>222.271
0,1,2,3,0,4,5,6,7,8,9,10,11	0.000222222	0.852	0.00232	0.0955845
0,1,2,0,0,3,4,2,5,6,4,3,7	0.000222222	0.852222	<1e-06	>222.271
0,1,2,3,4,0,5,2,6,6,2,4,4	0.000222222	0.852444	<1e-06	>222.271
0,1,2,3,4,0,5,2,1,6,7,0,8	0.000222222	0.852667	<1e-06	>222.271
0,1,2,3,0,4,5,5,6,7,5,0,4	0.000222222	0.852889	<1e-06	>222.271
0,1,2,3,4,0,5,2,1,6,7,4,4	0.000222222	0.853111	1e-06	222.271
0,1,2,3,4,5,6,2,1,7,2,0,4	0.000222222	0.853333	<1e-06	>222.271
0,1,2,3,4,5,6,6,7,8,6,5,3	0.000222222	0.853556	1e-06	222.271
0,1,2,3,0,4,5,5,6,7,2,8,0	0.000222222	0.853778	<1e-06	>222.271
0,1,2,3,0,4,5,5,6,7,2,4,4	0.000222222	0.854	<1e-06	>222.271
0,1,2,3,0,4,5,5,6,7,2,0,0	0.000222222	0.854222	<1e-06	>222.271
0,1,2,3,4,0,2,2,5,6,3,0,4	0.000222222	0.854444	<1e-06	>222.271
0,1,2,3,4,5,6,6,7,8,6,5,5	0.000222222	0.854667	1e-06	222.271
0,1,2,3,0,4,5,5,6,6,5,4,0	0.000222222	0.854889	<1e-06	>222.271
0,1,2,3,4,0,2,2,5,6,3,4,4	0.000222222	0.855111	<1e-06	>222.271
0,1,2,3,0,4,5,5,1,6,7,4,0	0.000222222	0.855333	<1e-06	>222.271
0,1,2,3,4,0,5,2,6,6,7,0,0	0.000222222	0.855556	<1e-06	>222.271
0,1,2,3,4,0,2,2,5,6,2,7,4	0.000222222	0.855778	<1e-06	>222.271
0,1,2,0,0,3,4,2,1,5,2,0,3	0.000222222	0.856	<1e-06	>222.271
0,1,2,3,0,4,5,5,1,6,5,0,4	0.000222222	0.856222	<1e-06	>222.271
0,1,2,3,4,5,2,6,7,8,9,10,4	0.000222222	0.856444	6.4e-05	3.47277
0,1,2,0,0,3,2,2,4,5,0,3,6	0.000222222	0.856667	1e-06	222.271
0,1,2,0,0,3,2,2,4,5,0,3,0	0.000222222	0.856889	<1e-06	>222.271
0,1,2,3,3,0,4,2,5,6,3,0,0	0.000222222	0.857111	<1e-06	>222.271
0,1,2,3,0,4,5,5,1,6,2,4,0	0.000222222	0.857333	<1e-06	>222.271
0,1,2,3,4,0,5,2,6,7,2,4,8	0.000222222	0.857556	<1e-06	>222.271
0,1,2,0,0,3,4,5,1,6,5,3,0	0.000222222	0.857778	<1e-06	>222.271
0,1,2,0,0,3,2,4,1,5,6,3,7	0.000222222	0.858	<1e-06	>222.271
0,1,2,3,4,0,5,2,1,6,2,0,3	0.000222222	0.858222	<1e-06	>222.271
0,1,2,3,0,4,5,6,1,7,8,4,0	0.000222222	0.858444	1e-06	222.271
0,1,2,0,0,3,4,5,1,6,2,3,3	0.000222222	0.858667	<1e-06	>222.271
0,1,2,0,0,3,4,5,1,6,4,3,0	0.000222222	0.858889	<1e-06	>222.271
0,1,2,3,3,0,4,2,1,1,2,0,0	0.000222222	0.859111	<1e-06	>222.271
0,1,2,0,0,3,2,4,1,5,6,3,0	0.000222222	0.859333	<1e-06	>222.271
0,1,2,3,0,4,5,6,1,7,6,4,8	0.000222222	0.859556	<1e-06	>222.271
0,1,2,3,0,4,5,6,1,7,6,4,4	0.000222222	0.859778	<1e-06	>222.271
0,1,2,3,0,4,5,6,1,7,6,0,4	0.000222222	0.86	<1e-06	>222.271
0,1,2,3,3,0,4,2,1,5,2,0,6	0.000222222	0.860222	<1e-06	>222.271
0,1,2,3,4,0,5,2,6,7,2,8,0	0.000222222	0.860444	1e-06	222.271
0,1,2,3,4,0,5,2,1,6,3,0,7	0.000222222	0.860667	<1e-06	>222.271
0,1,2,3,4,0,5,2,1,6,5,0,0	0.000222222	0.860889	<1e-06	>222.271
0,1,2,3,3,0,4,2,1,5,3,0,0	0.000222222	0.861111	<1e-06	>222.271
0,1,2,3,0,4,5,6,1,7,2,4,0	0.000222222	0.861333	<1e-06	>222.271
0,1,2,0,0,3,4,5,1,6,5,3,3	0.000222222	0.861556	<1e-06	>222.271
0,1,2,0,0,3,2,4,1,5,4,0,0	0.000222222	0.861778	<1e-06	>222.271
0,1,2,3,4,0,5,2,1,6,5,0,7	0.000222222	0.862	<1e-06	>222.271
0,1,2,3,4,5,6,6,7,8,6,5,0	0.000222222	0.862222	<1e-06	>222.271
0,1,2,3,4,0,5,2,1,6,7,0,4	0.000222222	0.862444	<1e-06	>222.271
0,1,2,3,4,5,6,2,1,7,2,5,4	0.000222222	0.862667	<1e-06	>222.271
0,1,2,3,0,4,5,5,6,7,5,4,3	0.000222222	0.862889	<1e-06	>222.271
0,1,2,3,4,4,5,2,6,7,8,4,0	0.000222222	0.863111	2e-06	111.136
0,1,2,3,4,5,6,7,8,9,10,11,11	0.000222222	0.863333	0.002337	0.0948875
0,1,2,3,0,0,4,4,5,6,4,7,7	0.000222222	0.863556	<1e-06	>222.271
0,1,2,0,3,4,5,2,6,7,8,4,0	0.000222222	0.863778	<1e-06	>222.271
0,1,2,0,3,4,5,2,6,7,8,4,3	0.000222222	0.864	1e-06	222.271
0,1,2,0,3,4,5,5,1,6,5,4,0	0.000222222	0.864222	<1e-06	>222.271
0,1,2,3,4,4,2,2,5,6,3,4,4	0.000222222	0.864444	<1e-06	>222.271
0,1,2,3,3,4,5,6,7,8,9,10,10	0.000222222	0.864667	7.6e-05	2.9244
0,1,2,3,3,4,2,2,5,6,2,0,3	0.000222222	0.864889	<1e-06	>222.271
0,1,2,3,3,4,2,2,5,6,2,0,4	0.000222222	0.865111	<1e-06	>222.271
0,1,2,0,3,4,5,2,6,7,5,4,3	0.000222222	0.865333	<1e-06	>222.271
0,1,2,3,3,4,5,2,1,6,2,0,0	0.000222222	0.865556	<1e-06	>222.271
0,1,2,3,3,4,5,5,6,7,5,4,3	0.000222222	0.865778	<1e-06	>222.271
0,1,2,3,4,5,6,7,8,9,7,5,4	0.000222222	0.866	2e-06	111.136
0,1,2,3,4,5,6,7,8,9,7,5,5	0.000222222	0.866222	6e-06	37.045
0,1,2,0,3,4,5,5,6,7,2,4,4	0.000222222	0.866444	<1e-06	>222.271
0,1,2,3,4,0,5,6,7,8,9,0,3	0.000222222	0.866667	5e-06	44.4541
0,1,2,3,0,0,4,4,1,5,4,0,6	0.000222222	0.866889	<1e-06	>222.271
0,1,2,3,3,4,2,2,5,6,2,7,0	0.000222222	0.867111	<1e-06	>222.271
0,1,2,3,3,4,2,2,1,5,6,4,0	0.000222222	0.867333	<1e-06	>222.271
0,1,2,3,0,0,4,5,6,7,2,0,3	0.000222222	0.867556	<1e-06	>222.271
0,1,2,3,3,4,5,5,6,7,2,4,8	0.000222222	0.867778	<1e-06	>222.271
0,1,2,0,3,4,2,5,6,7,8,4,9	0.000222222	0.868	2e-06	111.136
0,1,2,3,4,4,2,5,1,6,2,0,0	0.000222222	0.868222	<1e-06	>222.271
0,1,2,3,3,4,2,2,1,5,6,0,4	0.000222222	0.868444	<1e-06	>222.271
0,1,2,0,3,4,5,2,1,6,2,4,4	0.000222222	0.868667	<1e-06	>222.271
0,1,2,3,0,0,4,5,6,6,2,0,0	0.000222222	0.868889	<1e-06	>222.271
0,1,2,0,3,4,5,2,1,6,5,4,4	0.000222222	0.869111	<1e-06	>222.271
0,1,2,3,4,4,2,2,5,6,7,8,4	0.000222222	0.869333	1e-06	222.271
0,1,2,0,3,4,5,5,6,7,5,8,3	0.000222222	0.869556	<1e-06	>222.271
0,1,2,3,4,0,5,6,7,8,5,0,9	0.000222222	0.869778	4e-06	55.5677
0,1,2,3,3,4,5,2,1,6,5,4,0	0.000222222	0.87	<1e-06	>222.271
0,1,2,0,3,4,5,2,6,7,2,3,3	0.000222222	0.870222	<1e-06	>222.271
0,1,2,3,0,0,4,5,1,6,2,0,7	0.000222222	0.870444	<1e-06	>222.271
0,1,2,3,3,4,2,2,5,5,2,0,0	0.000222222	0.870667	<1e-06	>222.271
0,1,2,0,3,4,5,2,6,7,2,4,8	0.000222222	0.870889	1e-06	222.271
0,1,2,3,0,0,4,4,5,6,7,8,0	0.000222222	0.871111	1e-06	222.271
0,1,2,3,0,0,2,4,1,5,4,0,3	0.000222222	0.871333	<1e-06	>222.271
0,1,2,3,4,4,2,2,5,5,2,0,4	0.000222222	0.871556	<1e-06	>222.271
0,1,2,3,0,0,4,2,5,6,2,0,3	0.000222222	0.871778	<1e-06	>222.271
0,1,2,3,4,4,5,5,1,6,7,4,4	0.000222222	0.872	<1e-06	>222.271
0,1,2,3,0,0,2,4,5,6,7,0,8	0.000222222	0.872222	1e-06	222.271
0,1,2,0,3,4,5,6,7,8,9,4,3	0.000222222	0.872444	2e-06	111.136
0,1,2,3,4,4,5,6,1,7,2,4,4	0.000222222	0.872667	<1e-06	>222.271
0,1,2,3,4,4,2,2,5,5,2,4,4	0.000222222	0.872889	<1e-06	>222.271
0,1,2,3,4,4,2,2,1,5,2,0,0	0.000222222	0.873111	<1e-06	>222.271
0,1,2,3,0,0,4,2,5,5,3,0,0	0.000222222	0.873333	<1e-06	>222.271
0,1,2,3,4,4,2,2,1,5,2,4,0	0.000222222	0.873556	<1e-06	>222.271
0,1,2,3,3,4,5,6,7,8,2,4,4	0.000222222	0.873778	<1e-06	>222.271
0,1,2,0,3,4,5,6,7,8,5,4,3	0.000222222	0.874	<1e-06	>222.271
0,1,2,3,0,0,4,2,4,5,2,0,0	0.000222222	0.874222	<1e-06	>222.271
0,1,2,3,3,4,2,5,6,7,2,4,3	0.000222222	0.874444	<1e-06	>222.271
0,1,2,3,4,4,5,5,6,7,2,4,0	0.000222222	0.874667	1e-06	222.271
0,1,2,0,3,4,5,6,7,8,6,4,0	0.000222222	0.874889	<1e-06	>222.271
0,1,2,3,4,4,2,2,1,5,6,4,4	0.000222222	0.875111	<1e-06	>222.271
0,1,2,3,4,4,5,5,6,7,2,4,4	0.000222222	0.875333	<1e-06	>222.271
0,1,2,3,4,4,5,5,6,7,5,0,4	0.000222222	0.875556	<1e-06	>222.271
0,1,2,3,3,4,2,2,5,6,7,0,3	0.000222222	0.875778	<1e-06	>222.271
0,1,2,3,4,4,5,5,1,6,2,4,4	0.000222222	0.876	1e-06	222.271
0,1,2,3,4,0,5,6,7,8,9,4,0	0.000222222	0.876222	4e-06	55.5677
0,1,2,3,4,4,5,6,7,8,2,0,4	0.000222222	0.876444	<1e-06	>222.271
0,1,2,3,3,4,5,5,6,7,5,4,4	0.000222222	0.876667	<1e-06	>222.271
0,1,2,3,4,0,5,6,7,8,9,10,4	0.000222222	0.876889	6.3e-05	3.5279
0,1,2,3,0,0,4,2,5,6,7,8,8	0.000222222	0.877111	<1e-06	>222.271
0,1,2,3,3,4,2,2,5,6,7,0,0	0.000222222	0.877333	<1e-06	>222.271
0,1,2,3,0,0,4,2,5,6,7,0,3	0.000222222	0.877556	1e-06	222.271
0,1,2,0,3,3,4,5,6,7,8,3,3	0.000222222	0.877778	1e-06	222.271
0,1,2,3,0,0,2,4,5,6,2,0,7	0.000222222	0.878	<1e-06	>222.271
0,1,2,3,0,0,2,4,5,6,2,7,0	0.000222222	0.878222	1e-06	222.271
0,1,2,3,3,4,5,6,7,8,6,4,4	0.000222222	0.878444	1e-06	222.271
0,1,2,3,3,4,5,6,7,8,6,4,0	0.000222222	0.878667	<1e-06	>222.271
0,1,2,3,4,5,6,7,8,9,10,11,0	0.000222222	0.878889	0.002303	0.0962917
0,1,2,3,0,0,2,4,5,6,4,0,7	0.000222222	0.879111	1e-06	222.271
0,1,2,0,3,4,5,6,7,8,2,4,3	0.000222222	0.879333	<1e-06	>222.271
0,1,2,3,3,4,5,6,1,7,2,0,0	0.000222222	0.879556	<1e-06	>222.271
0,1,2,3,4,5,2,2,6,7,2,5,3	0.000222222	0.879778	<1e-06	>222.271
0,1,2,3,0,0,2,2,4,5,3,0,6	0.000222222	0.88	<1e-06	>222.271
0,1,2,3,4,0,5,6,7,7,8,0,0	0.000222222	0.880222	1e-06	222.271
0,1,2,3,0,4,2,2,5,5,2,4,4	0.000222222	0.880444	<1e-06	>222.271
0,1,2,0,0,0,2,3,1,4,3,0,0	0.000222222	0.880667	<1e-06	>222.271
0,1,2,3,4,4,2,5,6,7,8,4,0	0.000222222	0.880889	<1e-06	>222.271
0,1,2,3,0,4,2,2,1,1,2,4,0	0.000222222	0.881111	<1e-06	>222.271
0,1,2,0,3,4,2,2,1,5,2,6,7	0.000222222	0.881333	1e-06	222.271
0,1,2,3,4,5,2,2,6,7,2,5,8	0.000222222	0.881556	2e-06	111.136
0,1,2,3,4,0,5,6,1,7,8,4,4	0.000222222	0.881778	<1e-06	>222.271
0,1,2,3,0,0,1,2,4,4,5,0,0	0.000222222	0.882	<1e-06	>222.271
0,1,2,0,0,0,2,3,4,4,2,0,0	0.000222222	0.882222	<1e-06	>222.271
0,1,2,0,3,4,2,2,1,5,6,4,7	0.000222222	0.882444	<1e-06	>222.271
0,1,2,3,4,0,5,6,1,7,8,0,4	0.000222222	0.882667	<1e-06	>222.271
0,1,2,3,0,0,2,2,4,5,3,0,3	0.000222222	0.882889	<1e-06	>222.271
0,1,2,3,4,5,2,2,6,7,2,4,4	0.000222222	0.883111	<1e-06	>222.271
0,1,2,0,3,4,2,2,5,6,7,4,4	0.000222222	0.883333	<1e-06	>222.271
0,1,2,0,0,0,2,3,4,4,3,0,0	0.000222222	0.883556	<1e-06	>222.271
0,1,2,3,4,0,2,2,1,5,2,6,4	0.000222222	0.883778	<1e-06	>222.271
0,1,2,3,0,0,2,2,4,4,2,5,0	0.000222222	0.884	<1e-06	>222.271
0,1,2,0,3,4,2,2,5,6,2,4,0	0.000222222	0.884222	<1e-06	>222.271
0,1,2,3,0,0,1,4,5,6,7,0,0	0.000222222	0.884444	1e-06	222.271
0,1,2,3,0,4,2,2,1,5,2,6,4	0.000222222	0.884667	<1e-06	>222.271
0,1,2,3,3,4,5,2,6,7,5,4,4	0.000222222	0.884889	<1e-06	>222.271
0,1,2,3,4,4,2,5,6,7,5,0,4	0.000222222	0.885111	<1e-06	>222.271
0,1,2,3,0,0,1,4,5,6,7,0,3	0.000222222	0.885333	<1e-06	>222.271
0,1,2,3,0,0,2,2,1,1,2,0,3	0.000222222	0.885556	<1e-06	>222.271
0,1,2,3,3,4,5,2,6,7,8,0,0	0.000222222	0.885778	<1e-06	>222.271
0,1,2,3,4,4,5,2,1,6,5,4,4	0.000222222	0.886	<1e-06	>222.271
0,1,2,0,0,0,2,2,1,1,2,0,0	0.000222222	0.886222	<1e-06	>222.271
0,1,2,3,4,4,2,5,1,6,2,4,4	0.000222222	0.886444	<1e-06	>222.271
0,1,2,3,3,4,5,2,6,7,2,0,0	0.000222222	0.886667	<1e-06	>222.271
0,1,2,3,3,4,2,2,1,5,2,0,4	0.000222222	0.886889	<1e-06	>222.271
0,1,2,3,4,4,2,5,1,6,7,4,4	0.000222222	0.887111	<1e-06	>222.271
0,1,2,3,3,4,5,2,6,7,2,0,3	0.000222222	0.887333	<1e-06	>222.271
0,1,2,3,3,4,5,5,6,7,2,4,0	0.000222222	0.887556	<1e-06	>222.271
0,1,2,3,0,0,4,5,6,7,5,8,0	0.000222222	0.887778	<1e-06	>222.271
0,1,2,3,0,0,4,5,6,7,5,8,8	0.000222222	0.888	<1e-06	>222.271
0,1,2,3,4,5,2,2,6,7,8,0,4	0.000222222	0.888222	<1e-06	>222.271
0,1,2,3,4,5,2,2,6,7,3,5,4	0.000222222	0.888444	<1e-06	>222.271
0,1,2,3,0,4,2,2,5,6,2,7,4	0.000222222	0.888667	<1e-06	>222.271
0,1,2,0,0,0,3,2,4,4,2,0,0	0.000222222	0.888889	<1e-06	>222.271
0,1,2,3,3,0,4,5,6,7,4,0,0	0.000222222	0.889111	<1e-06	>222.271
0,1,2,3,0,4,2,2,5,6,2,0,3	0.000222222	0.889333	<1e-06	>222.271
0,1,2,3,3,4,5,2,6,7,2,4,3	0.000222222	0.889556	<1e-06	>222.271
0,1,2,3,0,0,2,2,1,4,5,0,3	0.000222222	0.889778	<1e-06	>222.271
0,1,2,3,3,0,4,5,6,7,4,8,0	0.000222222	0.89	<1e-06	>222.271
0,1,2,3,4,5,2,2,1,6,7,5,5	0.000222222	0.890222	<1e-06	>222.271
0,1,2,3,4,0,1,5,6,7,2,0,0	0.000222222	0.890444	<1e-06	>222.271
0,1,2,3,3,4,5,2,6,7,2,8,0	0.000222222	0.890667	<1e-06	>222.271
0,1,2,3,4,5,6,6,7,8,2,0,4	0.000111111	0.890778	<1e-06	>111.123
0,1,2,3,4,4,2,5,6,7,8,0,4	0.000111111	0.890889	1e-06	111.123
0,1,2,3,3,4,5,6,1,7,2,8,0	0.000111111	0.891	<1e-06	>111.123
0,1,2,3,3,4,5,5,6,7,8,4,4	0.000111111	0.891111	<1e-06	>111.123
0,1,2,3,3,4,5,5,6,7,2,4,4	0.000111111	0.891222	<1e-06	>111.123
0,1,2,3,3,4,5,5,1,6,2,4,4	0.000111111	0.891333	<1e-06	>111.123
0,1,2,3,4,5,6,6,1,1,2,4,4	0.000111111	0.891444	<1e-06	>111.123
0,1,2,3,4,5,6,6,7,8,2,4,4	0.000111111	0.891556	<1e-06	>111.123
0,1,2,3,3,4,5,6,1,7,2,4,3	0.000111111	0.891667	<1e-06	>111.123
0,1,2,3,4,5,6,6,7,8,2,0,5	0.000111111	0.891778	<1e-06	>111.123
0,1,2,3,4,5,6,6,1,7,2,5,0	0.000111111	0.891889	<1e-06	>111.123
0,1,2,3,4,5,6,6,7,8,2,0,0	0.000111111	0.892	<1e-06	>111.123
0,1,2,3,3,4,5,5,1,6,3,0,0	0.000111111	0.892111	<1e-06	>111.123
0,1,2,3,3,4,5,6,1,7,2,8,4	0.000111111	0.892222	<1e-06	>111.123
0,1,2,3,3,4,5,5,6,7,5,4,0	0.000111111	0.892333	<1e-06	>111.123
0,1,2,3,3,4,5,5,6,7,2,4,3	0.000111111	0.892444	<1e-06	>111.123
0,1,2,3,4,5,6,6,1,7,8,5,3	0.000111111	0.892556	<1e-06	>111.123
0,1,2,3,4,0,2,5,1,6,2,0,7	0.000111111	0.892667	<1e-06	>111.123
0,1,2,3,3,4,5,5,6,7,5,0,0	0.000111111	0.892778	<1e-06	>111.123
0,1,2,3,0,4,5,6,7,8,9,4,3	0.000111111	0.892889	<1e-06	>111.123
0,1,2,3,3,4,5,5,6,7,5,0,3	0.000111111	0.893	<1e-06	>111.123
0,1,2,3,4,5,6,6,1,7,8,5,4	0.000111111	0.893111	<1e-06	>111.123
0,1,2,3,4,5,6,6,1,7,6,8,0	0.000111111	0.893222	<1e-06	>111.123
0,1,2,3,4,0,2,5,1,6,2,4,4	0.000111111	0.893333	<1e-06	>111.123
0,1,2,3,3,4,5,5,6,7,2,0,0	0.000111111	0.893444	<1e-06	>111.123
0,1,2,3,4,5,6,6,1,7,6,5,8	0.000111111	0.893556	<1e-06	>111.123
0,1,2,3,3,4,5,5,6,7,5,0,8	0.000111111	0.893667	1e-06	111.123
0,1,2,3,4,0,2,5,1,6,3,0,4	0.000111111	0.893778	<1e-06	>111.123
0,1,2,3,3,4,5,5,6,7,5,3,8	0.000111111	0.893889	<1e-06	>111.123
0,1,2,3,3,4,5,5,6,7,8,0,0	0.000111111	0.894	1e-06	111.123
0,1,2,3,3,4,5,5,1,6,7,8,8	0.000111111	0.894111	<1e-06	>111.123
0,1,2,3,4,5,6,6,1,7,6,5,5	0.000111111	0.894222	<1e-06	>111.123
0,1,2,3,4,5,6,6,1,7,6,4,4	0.000111111	0.894333	<1e-06	>111.123
0,1,2,3,4,5,6,6,1,7,6,0,0	0.000111111	0.894444	1e-06	111.123
0,1,2,3,3,4,5,5,1,6,7,4,3	0.000111111	0.894556	<1e-06	>111.123
0,1,2,3,4,5,6,6,7,1,6,0,0	0.000111111	0.894667	<1e-06	>111.123
0,1,2,3,4,0,2,5,1,6,5,4,4	0.000111111	0.894778	<1e-06	>111.123
0,1,2,3,4,0,2,5,1,6,5,7,0	0.000111111	0.894889	<1e-06	>111.123
0,1,2,3,4,5,6,6,7,7,6,5,0	0.000111111	0.895	<1e-06	>111.123
0,1,2,3,3,4,5,5,1,6,5,7,4	0.000111111	0.895111	<1e-06	>111.123
0,1,2,3,3,4,5,5,1,6,5,4,4	0.000111111	0.895222	<1e-06	>111.123
0,1,2,3,3,4,5,5,6,7,5,8,8	0.000111111	0.895333	<1e-06	>111.123
0,1,2,3,4,0,2,3,5,6,2,0,0	0.000111111	0.895444	<1e-06	>111.123
0,1,2,3,4,0,2,2,5,6,7,8,8	0.000111111	0.895556	<1e-06	>111.123
0,1,2,3,4,0,1,5,1,6,2,0,3	0.000111111	0.895667	<1e-06	>111.123
0,1,2,3,4,0,2,2,1,1,3,0,0	0.000111111	0.895778	<1e-06	>111.123
0,1,2,3,4,5,6,7,8,9,7,0,0	0.000111111	0.895889	8e-06	13.8903
0,1,2,3,4,0,2,2,1,1,2,0,0	0.000111111	0.896	<1e-06	>111.123
0,1,2,3,4,5,6,7,1,8,9,0,0	0.000111111	0.896111	9e-06	12.3469
0,1,2,3,4,0,1,5,6,7,5,0,0	0.000111111	0.896222	<1e-06	>111.123
0,1,2,3,4,0,1,5,6,7,2,0,8	0.000111111	0.896333	<1e-06	>111.123
0,1,2,3,4,5,6,7,1,8,7,5,0	0.000111111	0.896444	<1e-06	>111.123
0,1,2,3,4,0,1,5,6,6,2,0,4	0.000111111	0.896556	<1e-06	>111.123
0,1,2,3,4,5,6,7,1,8,6,0,4	0.000111111	0.896667	<1e-06	>111.123
