model	post_prob	cumulative_post_prob	prior_prob	bf
0,1,0,0,2,1,1,3,3,1,4,1,5,6,1,7,8,8,8,1,9,1	0.000111111	0.625111	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,6,7,8,7,1,9,10,10,11,1,12,5	0.000111111	0.625222	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,4,1,5,1,1,6,6,6,6,1,5,1	0.000111111	0.625333	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,3,1,4,5,6,0,7,7,8,1,9,4	0.000111111	0.625444	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,3,1,4,1,5,6,6,7,6,1,8,5	0.000111111	0.625556	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,3,1,4,1,5,6,6,6,6,1,7,1	0.000111111	0.625667	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,3,1,4,1,5,0,6,6,6,1,2,1	0.000111111	0.625778	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,3,1,4,1,1,5,6,6,6,1,7,1	0.000111111	0.625889	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,3,1,4,1,1,5,6,6,6,1,4,1	0.000111111	0.626	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,3,1,4,1,1,5,6,5,7,1,4,8	0.000111111	0.626111	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,3,1,4,1,1,5,5,5,6,1,7,1	0.000111111	0.626222	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,3,1,4,1,1,5,5,5,5,6,7,1	0.000111111	0.626333	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,3,1,4,1,1,5,5,5,5,1,6,1	0.000111111	0.626444	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,3,1,4,1,1,5,5,5,5,1,4,4	0.000111111	0.626556	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,3,1,4,1,1,5,5,5,5,1,2,1	0.000111111	0.626667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,3,5,1,1,0,6,6,0,7,8,9	0.000111111	0.626778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,3,1,1,4,4,4,4,3,5,3	0.000111111	0.626889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,3,1,1,0,4,4,4,1,5,1	0.000111111	0.627	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,2,0,1,4,1,1,5,6,6,7,1,2,1	0.000111111	0.627111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,5,6,3,3,7,8,8,8,1,9,1	0.000111111	0.627222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,3,5,6,1,7,7,7,7,1,8,3	0.000111111	0.627333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,3,5,3,6,7,8,8,8,1,9,3	0.000111111	0.627444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,3,5,3,3,6,6,7,6,1,5,3	0.000111111	0.627556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,3,5,3,3,0,6,6,6,7,8,1	0.000111111	0.627667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,3,5,3,1,6,7,6,7,3,8,3	0.000111111	0.627778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,3,5,3,1,6,6,6,6,3,7,1	0.000111111	0.627889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,3,5,3,1,6,6,6,6,1,5,1	0.000111111	0.628	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,3,5,1,3,6,6,6,6,1,7,8	0.000111111	0.628111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,3,5,1,3,6,6,6,6,1,5,3	0.000111111	0.628222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,3,5,1,1,6,6,6,7,1,8,3	0.000111111	0.628333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,1,0,5,5,5,1,2,1	0.000111111	0.628444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,6,1,7,7,7,7,1,8,1	0.000111111	0.628556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,3,6,7,7,7,7,3,5,1	0.000111111	0.628667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,3,3,6,6,6,6,3,5,3	0.000111111	0.628778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,3,3,6,6,6,6,1,5,1	0.000111111	0.628889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,3,3,0,6,6,6,3,7,1	0.000111111	0.629	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,1,6,7,7,7,7,1,5,6	0.000111111	0.629111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,1,4,6,6,6,6,1,5,7	0.000111111	0.629222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,1,3,6,7,7,7,3,5,1	0.000111111	0.629333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,1,3,6,6,6,6,3,5,1	0.000111111	0.629444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,1,3,0,6,6,6,1,5,1	0.000111111	0.629556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,1,1,6,7,7,7,1,5,8	0.000111111	0.629667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,1,1,6,6,6,6,5,2,1	0.000111111	0.629778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,1,1,6,6,6,6,1,7,5	0.000111111	0.629889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,5,6,7,8,6,1,4,1	0.000111111	0.63	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,3,4,1,1,5,6,6,6,1,2,1	0.000111111	0.630111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,3,4,1,1,5,5,5,5,4,2,4	0.000111111	0.630222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,3,4,1,1,5,5,5,5,3,4,3	0.000111111	0.630333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,3,4,1,1,5,5,5,5,3,2,3	0.000111111	0.630444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,3,4,1,1,5,5,5,5,1,6,3	0.000111111	0.630556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,3,4,1,1,5,5,5,5,1,6,1	0.000111111	0.630667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,3,4,1,1,0,5,5,5,1,4,3	0.000111111	0.630778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,5,5,6,6,6,6,3,7,1	0.000111111	0.630889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,3,5,6,6,6,6,3,4,3	0.000111111	0.631	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,3,5,6,6,6,6,3,2,3	0.000111111	0.631111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,3,3,5,5,5,5,3,2,3	0.000111111	0.631222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,3,3,5,5,5,5,1,2,6	0.000111111	0.631333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,3,1,5,5,5,5,1,4,3	0.000111111	0.631444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,3,1,5,5,5,5,1,4,1	0.000111111	0.631556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,1,1,6,6,6,6,1,7,1	0.000111111	0.631667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,5,6,6,7,6,1,8,5	0.000111111	0.631778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,5,6,6,6,6,3,4,3	0.000111111	0.631889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,5,6,6,6,6,3,2,1	0.000111111	0.632	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,5,6,6,6,6,1,2,1	0.000111111	0.632111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,1,5,6,6,6,3,7,8	0.000111111	0.632222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,1,5,5,5,5,6,7,6	0.000111111	0.632333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,1,5,5,5,5,4,4,6	0.000111111	0.632444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,1,5,5,5,5,3,6,7	0.000111111	0.632556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,1,5,5,5,5,3,2,3	0.000111111	0.632667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,1,5,5,5,5,1,6,3	0.000111111	0.632778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,1,5,5,5,5,1,6,1	0.000111111	0.632889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,1,5,5,5,5,1,2,1	0.000111111	0.633	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,1,4,1,1,0,5,5,5,1,4,1	0.000111111	0.633111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,5,6,6,5,1,4,1	0.000111111	0.633222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,5,1,6,6,6,6,1,7,1	0.000111111	0.633333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,3,3,5,6,6,6,3,2,1	0.000111111	0.633444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,3,3,5,5,5,5,3,6,3	0.000111111	0.633556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,3,1,5,5,5,5,6,7,8	0.000111111	0.633667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,3,1,5,5,5,5,3,4,1	0.000111111	0.633778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,5,6,7,8,9,1,10,1	0.000111111	0.633889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,5,6,7,6,6,8,9,1	0.000111111	0.634	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,5,6,6,6,6,5,7,5	0.000111111	0.634111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,5,6,6,6,6,3,7,1	0.000111111	0.634222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,3,5,5,5,5,6,4,3	0.000111111	0.634333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,3,5,5,5,5,3,6,3	0.000111111	0.634444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,3,5,5,5,5,1,6,1	0.000111111	0.634556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,3,5,5,5,5,1,2,1	0.000111111	0.634667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,5,6,6,5,1,7,1	0.000111111	0.634778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,5,5,6,6,6,6,3,7,3	0.000111111	0.634889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,5,5,6,6,1,4,1	0.000111111	0.635	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,5,5,5,6,1,4,3	0.000111111	0.635111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,5,5,5,5,6,7,8	0.000111111	0.635222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,5,5,5,5,3,6,4	0.000111111	0.635333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,5,5,5,5,3,6,3	0.000111111	0.635444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,5,5,5,5,3,2,1	0.000111111	0.635556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,5,5,5,5,1,2,1	0.000111111	0.635667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,0,5,5,5,3,6,1	0.000111111	0.635778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,0,5,5,5,1,6,1	0.000111111	0.635889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,0,5,5,5,1,4,1	0.000111111	0.636	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,0,5,5,5,1,2,1	0.000111111	0.636111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,2,3,1,0,4,4,4,1,2,1	0.000111111	0.636222	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,6,7,8,7,7,9,9,10,9,1,11,1	0.000111111	0.636333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,4,4,1,5,6,6,6,6,5,7,1	0.000111111	0.636444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,1,1,6,6,6,6,1,2,1	0.000111111	0.636556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,5,1,1,0,6,6,6,1,7,5	0.000111111	0.636667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,4,1,2,1,5,6,6,6,6,7,2,8	0.000111111	0.636778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,3,4,5,3,1,6,7,8,7,1,9,10	0.000111111	0.636889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,3,3,4,3,3,5,6,6,6,3,2,1	0.000111111	0.637	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,3,1,4,1,3,5,5,5,5,1,6,7	0.000111111	0.637111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,3,1,4,1,3,5,5,5,5,1,6,1	0.000111111	0.637222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,3,1,4,1,1,5,5,5,5,3,4,3	0.000111111	0.637333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,1,3,4,3,3,5,5,5,5,3,2,3	0.000111111	0.637444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,1,3,4,3,1,5,6,6,5,1,4,3	0.000111111	0.637556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,1,3,4,1,1,0,5,6,5,1,2,3	0.000111111	0.637667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,4,5,4,4,6,6,6,6,3,7,8	0.000111111	0.637778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,4,5,1,6,7,7,7,8,1,5,1	0.000111111	0.637889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,4,5,1,1,6,6,6,6,1,7,1	0.000111111	0.638	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,3,6,3,7,8,9,9,9,3,10,3	0.000111111	0.638111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,3,4,5,1,6,6,6,6,3,4,5	0.000111111	0.638222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,3,4,3,5,6,7,7,7,8,2,1	0.000111111	0.638333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,3,4,3,3,5,5,5,5,1,6,1	0.000111111	0.638444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,3,4,3,1,5,6,6,5,7,4,3	0.000111111	0.638556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,3,4,3,1,0,5,5,5,1,4,1	0.000111111	0.638667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,3,4,1,3,5,6,6,5,1,4,3	0.000111111	0.638778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,3,4,1,1,5,6,6,6,1,7,3	0.000111111	0.638889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,3,4,1,1,5,5,5,5,3,6,3	0.000111111	0.639	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,3,4,1,1,5,5,5,5,3,4,3	0.000111111	0.639111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,3,4,1,1,5,5,5,5,1,4,3	0.000111111	0.639222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,3,4,1,1,0,5,5,5,1,6,1	0.000111111	0.639333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,5,6,7,7,7,7,1,8,1	0.000111111	0.639444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,1,0,1,4,5,5,6,6,7,7,3,8,1	0.000111111	0.639556	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,1,1,5,6,5,5,1,7,1	0.000111111	0.639667	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,5,1,6,7,7,7,8,9,8	0.000111111	0.639778	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,5,1,6,6,6,6,1,7,1	0.000111111	0.639889	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,3,5,0,6,6,6,1,7,1	0.000111111	0.64	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,3,3,5,5,5,5,6,4,1	0.000111111	0.640111	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,3,3,5,5,5,5,1,6,1	0.000111111	0.640222	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,1,5,6,6,6,6,1,7,1	0.000111111	0.640333	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,1,5,6,6,6,6,1,4,5	0.000111111	0.640444	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,1,5,6,6,6,6,1,2,1	0.000111111	0.640556	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,1,5,0,6,6,6,1,2,7	0.000111111	0.640667	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,1,3,5,6,5,5,1,7,1	0.000111111	0.640778	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,1,3,5,5,5,5,1,4,1	0.000111111	0.640889	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,1,3,0,5,5,5,3,6,1	0.000111111	0.641	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,1,3,0,5,5,5,1,2,6	0.000111111	0.641111	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,1,1,5,6,6,6,1,7,8	0.000111111	0.641222	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,5,3,6,6,6,6,1,2,3	0.000111111	0.641333	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,1,1,5,5,5,5,1,6,7	0.000111111	0.641444	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,1,1,5,5,5,5,1,6,1	0.000111111	0.641556	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,1,1,0,5,5,5,1,4,1	0.000111111	0.641667	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,2,3,3,4,4,4,4,5,2,3	0.000111111	0.641778	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,2,1,4,0,5,5,5,6,2,1	0.000111111	0.641889	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,2,1,1,0,4,4,4,1,5,1	0.000111111	0.642	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,1,1,4,3,3,5,5,5,5,1,6,1	0.000111111	0.642111	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,1,1,4,3,1,5,5,5,5,3,6,7	0.000111111	0.642222	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,1,1,4,1,3,0,5,5,5,6,7,1	0.000111111	0.642333	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,1,1,4,1,1,5,6,5,5,1,7,1	0.000111111	0.642444	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,1,1,4,1,1,5,5,5,5,1,6,1	0.000111111	0.642556	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,4,5,6,7,8,9,9,9,7,10,1	0.000111111	0.642667	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,4,5,6,7,8,8,8,8,1,9,4	0.000111111	0.642778	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,4,5,1,6,0,7,7,7,1,5,1	0.000111111	0.642889	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,4,1,5,1,3,6,7,7,7,8,9,10	0.000111111	0.643	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,4,1,5,1,3,6,6,6,6,1,5,1	0.000111111	0.643111	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,4,1,5,1,3,0,6,7,8,1,5,1	0.000111111	0.643222	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,4,1,5,1,3,0,6,6,6,3,5,7	0.000111111	0.643333	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,4,1,5,1,3,0,6,6,6,1,7,1	0.000111111	0.643444	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,4,1,5,1,1,6,6,6,6,7,2,1	0.000111111	0.643556	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,4,1,5,1,1,6,6,6,6,3,7,3	0.000111111	0.643667	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,4,1,5,1,1,6,6,6,6,1,7,8	0.000111111	0.643778	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,4,1,5,1,1,6,6,6,6,1,2,1	0.000111111	0.643889	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,4,1,5,1,1,0,6,6,6,3,7,1	0.000111111	0.644	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,4,1,5,1,1,0,6,6,6,1,7,1	0.000111111	0.644111	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,4,1,2,1,1,5,5,5,5,1,2,1	0.000111111	0.644222	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,4,5,4,4,6,6,7,7,8,5,8	0.000111111	0.644333	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,4,5,4,4,6,6,6,6,7,5,8	0.000111111	0.644444	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,4,5,6,6,7,7,7,7,1,5,1	0.000111111	0.644556	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,4,5,1,3,6,6,6,6,1,5,4	0.000111111	0.644667	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,4,5,1,1,6,7,6,6,5,2,5	0.000111111	0.644778	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,4,5,1,1,6,6,6,6,1,7,8	0.000111111	0.644889	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,4,5,1,1,0,6,6,6,1,2,1	0.000111111	0.645	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,3,4,5,1,6,6,6,6,1,7,5	0.000111111	0.645111	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,3,4,3,3,5,6,6,6,3,4,1	0.000111111	0.645222	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,3,4,3,3,5,5,5,5,1,6,1	0.000111111	0.645333	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,3,4,1,3,5,6,6,5,3,2,1	0.000111111	0.645444	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,3,4,1,1,5,5,5,5,1,4,1	0.000111111	0.645556	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,3,4,1,1,5,5,5,5,1,2,4	0.000111111	0.645667	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,3,4,1,1,0,5,5,5,3,4,1	0.000111111	0.645778	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,3,2,3,3,4,5,5,5,1,6,1	0.000111111	0.645889	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,3,1,4,5,6,7,7,7,7,5,8,5	0.000111111	0.646	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,1,4,5,3,6,6,6,6,1,4,5	0.000111111	0.646111	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,3,4,1,5,6,6,6,6,1,7,1	0.000111111	0.646222	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,3,4,1,5,6,6,6,6,1,2,1	0.000111111	0.646333	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,3,4,1,3,5,6,6,6,3,4,1	0.000111111	0.646444	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,3,4,1,3,5,6,6,5,3,7,1	0.000111111	0.646556	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,3,4,1,3,5,5,5,5,6,4,1	0.000111111	0.646667	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,3,4,1,3,5,5,5,5,1,6,1	0.000111111	0.646778	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,3,4,1,3,5,5,5,5,1,4,3	0.000111111	0.646889	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,3,4,1,3,0,5,5,5,1,6,1	0.000111111	0.647	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,3,4,1,1,5,6,6,6,1,2,3	0.000111111	0.647111	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,3,4,1,1,5,5,5,5,1,6,1	0.000111111	0.647222	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,1,4,5,6,7,7,7,7,1,2,1	0.000111111	0.647333	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,1,4,5,5,6,6,6,6,1,7,5	0.000111111	0.647444	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,1,4,5,5,6,6,6,6,1,4,1	0.000111111	0.647556	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,1,4,5,5,6,6,6,6,1,2,7	0.000111111	0.647667	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,3,4,3,1,0,5,5,5,1,4,1	0.000111111	0.647778	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,1,4,5,1,6,7,7,7,1,4,1	0.000111111	0.647889	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,1,4,5,1,6,6,6,6,5,4,1	0.000111111	0.648	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,1,4,3,5,6,6,6,6,1,7,8	0.000111111	0.648111	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,1,4,3,5,0,6,6,6,1,7,1	0.000111111	0.648222	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,1,4,3,3,5,6,6,6,1,4,3	0.000111111	0.648333	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,1,4,3,3,5,6,6,6,1,4,1	0.000111111	0.648444	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,1,0,1,4,3,3,5,5,6,6,7,4,1	0.000111111	0.648556	<1e-06	>111.123
