number	PRI.div.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density	PRI.cv	density
239	233.997	1.10617e-10	3.14414	8.17773e-05	0.00147542	12.0562	0.00217519	219.651	0.484513	2.36895
240	234.976	1.14845e-10	3.15315	8.39324e-05	0.00148116	11.6304	0.00218433	214.679	0.486548	2.36523
241	235.955	1.19264e-10	3.16216	8.61106e-05	0.00148689	11.222	0.00219347	209.836	0.488584	2.36156
242	236.934	1.23883e-10	3.17117	8.8311e-05	0.00149263	10.8305	0.00220261	205.12	0.49062	2.35793
243	237.913	1.28712e-10	3.18018	9.05327e-05	0.00149836	10.4551	0.00221175	200.526	0.492656	2.35433
244	238.892	1.33761e-10	3.18919	9.27747e-05	0.0015041	10.0952	0.00222089	196.052	0.494691	2.35077
245	239.871	1.39041e-10	3.1982	9.50362e-05	0.00150983	9.75021	0.00223003	191.693	0.496727	2.34723
246	240.85	1.44564e-10	3.20721	9.73161e-05	0.00151557	9.41948	0.00223917	187.447	0.498763	2.34371
247	241.829	1.50341e-10	3.21622	9.96137e-05	0.0015213	9.10241	0.00224831	183.309	0.500799	2.3402
248	242.808	1.56384e-10	3.22523	0.000101928	0.00152704	8.79841	0.00225745	179.275	0.502834	2.33669
249	243.787	1.62706e-10	3.23423	0.000104258	0.00153277	8.50693	0.00226659	175.342	0.50487	2.33317
250	244.766	1.69319e-10	3.24324	0.000106604	0.00153851	8.22741	0.00227573	171.507	0.506906	2.32962
251	245.745	1.76237e-10	3.25225	0.000108964	0.00154424	7.95932	0.00228487	167.766	0.508942	2.32604
252	246.724	1.83474e-10	3.26126	0.000111339	0.00154998	7.70214	0.00229401	164.114	0.510978	2.32242
253	247.703	1.91044e-10	3.27027	0.000113726	0.00155571	7.45537	0.00230315	160.549	0.513013	2.31875
254	248.682	1.98962e-10	3.27928	0.000116127	0.00156145	7.21852	0.00231229	157.067	0.515049	2.315
255	249.661	2.07242e-10	3.28829	0.00011854	0.00156718	6.99113	0.00232143	153.665	0.517085	2.31117
256	250.64	2.15901e-10	3.2973	0.000120965	0.00157292	6.77276	0.00233057	150.338	0.519121	2.30725
257	251.619	2.24953e-10	3.30631	0.000123403	0.00157866	6.56296	0.00233971	147.085	0.521156	2.30321
258	252.598	2.34416e-10	3.31532	0.000125853	0.00158439	6.36133	0.00234884	143.901	0.523192	2.29906
259	253.577	2.44305e-10	3.32432	0.000128315	0.00159013	6.16745	0.00235798	140.784	0.525228	2.29477
260	254.556	2.54639e-10	3.33333	0.000130789	0.00159586	5.98096	0.00236712	137.73	0.527264	2.29033
261	255.535	2.65433e-10	3.34234	0.000133276	0.0016016	5.80149	0.00237626	134.737	0.529299	2.28572
262	256.514	2.76706e-10	3.35135	0.000135777	0.00160733	5.62867	0.0023854	131.802	0.531335	2.28093
263	257.492	2.88476e-10	3.36036	0.000138291	0.00161307	5.46218	0.00239454	128.923	0.533371	2.27595
264	258.471	3.0076e-10	3.36937	0.000140821	0.0016188	5.3017	0.00240368	126.096	0.535407	2.27077
265	259.45	3.13578e-10	3.37838	0.000143366	0.00162454	5.14692	0.00241282	123.32	0.537443	2.26536
266	260.429	3.26948e-10	3.38739	0.000145928	0.00163027	4.99756	0.00242196	120.592	0.539478	2.25971
267	261.408	3.4089e-10	3.3964	0.000148509	0.00163601	4.85333	0.0024311	117.91	0.541514	2.25382
268	262.387	3.55421e-10	3.40541	0.00015111	0.00164174	4.71397	0.00244024	115.273	0.54355	2.24767
269	263.366	3.70563e-10	3.41441	0.000153733	0.00164748	4.57924	0.00244938	112.678	0.545586	2.24124
270	264.345	3.86333e-10	3.42342	0.00015638	0.00165321	4.4489	0.00245852	110.124	0.547621	2.23452
271	265.324	4.02752e-10	3.43243	0.000159053	0.00165895	4.32272	0.00246766	107.609	0.549657	2.2275
272	266.303	4.19839e-10	3.44144	0.000161755	0.00166468	4.2005	0.0024768	105.132	0.551693	2.22017
273	267.282	4.37613e-10	3.45045	0.000164489	0.00167042	4.08204	0.00248594	102.691	0.553729	2.21251
274	268.261	4.56095e-10	3.45946	0.000167258	0.00167615	3.96715	0.00249508	100.287	0.555764	2.20452
275	269.24	4.75304e-10	3.46847	0.000170064	0.00168189	3.85565	0.00250422	97.9161	0.5578	2.19618
276	270.219	4.9526e-10	3.47748	0.000172911	0.00168762	3.74739	0.00251336	95.5791	0.559836	2.18748
277	271.198	5.15981e-10	3.48649	0.000175804	0.00169336	3.64219	0.00252249	93.275	0.561872	2.17842
278	272.177	5.37486e-10	3.4955	0.000178746	0.00169909	3.53993	0.00253163	91.0029	0.563908	2.16899
279	273.156	5.59795e-10	3.5045	0.000181741	0.00170483	3.44045	0.00254077	88.7623	0.565943	2.15917
280	274.135	5.82926e-10	3.51351	0.000184794	0.00171056	3.34364	0.00254991	86.5527	0.567979	2.14896
281	275.114	6.06897e-10	3.52252	0.00018791	0.0017163	3.24938	0.00255905	84.3738	0.570015	2.13835
282	276.093	6.31726e-10	3.53153	0.000191094	0.00172203	3.15755	0.00256819	82.2253	0.572051	2.12734
283	277.072	6.57431e-10	3.54054	0.000194351	0.00172777	3.06805	0.00257733	80.1069	0.574086	2.11592
284	278.051	6.84028e-10	3.54955	0.000197687	0.0017335	2.98078	0.00258647	78.0186	0.576122	2.10408
285	279.03	7.11532e-10	3.55856	0.000201108	0.00173924	2.89567	0.00259561	75.9602	0.578158	2.09182
286	280.009	7.39961e-10	3.56757	0.000204619	0.00174497	2.81261	0.00260475	73.9319	0.580194	2.07914
287	280.988	7.69329e-10	3.57658	0.000208228	0.00175071	2.73155	0.00261389	71.9335	0.582229	2.06604
288	281.967	7.99649e-10	3.58559	0.000211941	0.00175644	2.6524	0.00262303	69.9652	0.584265	2.05251
289	282.946	8.30936e-10	3.59459	0.000215764	0.00176218	2.5751	0.00263217	68.0272	0.586301	2.03855
290	283.925	8.63202e-10	3.6036	0.000219705	0.00176792	2.49959	0.00264131	66.1196	0.588337	2.02416
291	284.904	8.96459e-10	3.61261	0.000223772	0.00177365	2.42582	0.00265045	64.2427	0.590373	2.00934
292	285.883	9.30717e-10	3.62162	0.000227972	0.00177939	2.35373	0.00265959	62.3966	0.592408	1.99409
293	286.862	9.65986e-10	3.63063	0.000232312	0.00178512	2.28327	0.00266873	60.5816	0.594444	1.97841
294	287.841	1.00228e-09	3.63964	0.000236801	0.00179086	2.21441	0.00267787	58.798	0.59648	1.96232
295	288.82	1.03959e-09	3.64865	0.000241448	0.00179659	2.1471	0.00268701	57.0461	0.598516	1.9458
296	289.799	1.07794e-09	3.65766	0.00024626	0.00180233	2.0813	0.00269614	55.326	0.600551	1.92887
297	290.778	1.11733e-09	3.66667	0.000251246	0.00180806	2.01699	0.00270528	53.6382	0.602587	1.91152
298	291.757	1.15776e-09	3.67568	0.000256415	0.0018138	1.95412	0.00271442	51.9827	0.604623	1.89377
299	292.736	1.19923e-09	3.68468	0.000261776	0.00181953	1.89268	0.00272356	50.36	0.606659	1.87562
300	293.715	1.24175e-09	3.69369	0.000267339	0.00182527	1.83263	0.0027327	48.7702	0.608694	1.85708
301	294.694	1.28532e-09	3.7027	0.000273111	0.001831	1.77394	0.00274184	47.2135	0.61073	1.83816
302	295.673	1.32993e-09	3.71171	0.000279103	0.00183674	1.71661	0.00275098	45.6901	0.612766	1.81886
303	296.652	1.37558e-09	3.72072	0.000285325	0.00184247	1.66059	0.00276012	44.2002	0.614802	1.79919
304	297.631	1.42227e-09	3.72973	0.000291785	0.00184821	1.60588	0.00276926	42.744	0.616837	1.77917
305	298.61	1.46999e-09	3.73874	0.000298494	0.00185394	1.55246	0.0027784	41.3214	0.618873	1.7588
306	299.589	1.51872e-09	3.74775	0.000305461	0.00185968	1.5003	0.00278754	39.9327	0.620909	1.7381
307	300.568	1.56848e-09	3.75676	0.000312696	0.00186541	1.44939	0.00279668	38.5777	0.622945	1.71707
308	301.547	1.61923e-09	3.76577	0.000320209	0.00187115	1.39971	0.00280582	37.2567	0.624981	1.69573
309	302.526	1.67097e-09	3.77477	0.000328009	0.00187688	1.35126	0.00281496	35.9694	0.627016	1.6741
310	303.504	1.72369e-09	3.78378	0.000336108	0.00188262	1.304	0.0028241	34.7158	0.629052	1.65218
311	304.483	1.77737e-09	3.79279	0.000344514	0.00188835	1.25793	0.00283324	33.4959	0.631088	1.62999
312	305.462	1.832e-09	3.8018	0.000353237	0.00189409	1.21304	0.00284238	32.3095	0.633124	1.60754
313	306.441	1.88755e-09	3.81081	0.000362288	0.00189982	1.1693	0.00285152	31.1563	0.635159	1.58485
314	307.42	1.94401e-09	3.81982	0.000371677	0.00190556	1.12671	0.00286066	30.0362	0.637195	1.56194
315	308.399	2.00135e-09	3.82883	0.000381412	0.00191129	1.08525	0.00286979	28.949	0.639231	1.53882
316	309.378	2.05955e-09	3.83784	0.000391505	0.00191703	1.04491	0.00287893	27.8942	0.641267	1.5155
317	310.357	2.1186e-09	3.84685	0.000401965	0.00192276	1.00567	0.00288807	26.8716	0.643302	1.49201
318	311.336	2.17846e-09	3.85586	0.000412801	0.0019285	0.967521	0.00289721	25.8808	0.645338	1.46835
319	312.315	2.2391e-09	3.86486	0.000424025	0.00193423	0.930446	0.00290635	24.9215	0.647374	1.44455
320	313.294	2.30051e-09	3.87387	0.000435644	0.00193997	0.894432	0.00291549	23.9931	0.64941	1.42062
321	314.273	2.36266e-09	3.88288	0.00044767	0.0019457	0.859463	0.00292463	23.0953	0.651446	1.39658
322	315.252	2.42551e-09	3.89189	0.000460111	0.00195144	0.825525	0.00293377	22.2274	0.653481	1.37245
323	316.231	2.48905e-09	3.9009	0.000472978	0.00195717	0.792603	0.00294291	21.3891	0.655517	1.34825
324	317.21	2.55323e-09	3.90991	0.000486281	0.00196291	0.760682	0.00295205	20.5798	0.657553	1.32398
325	318.189	2.61804e-09	3.91892	0.000500028	0.00196865	0.729746	0.00296119	19.7989	0.659589	1.29968
326	319.168	2.68344e-09	3.92793	0.00051423	0.00197438	0.699779	0.00297033	19.0459	0.661624	1.27536
327	320.147	2.7494e-09	3.93694	0.000528897	0.00198012	0.670764	0.00297947	18.32	0.66366	1.25103
328	321.126	2.8159e-09	3.94595	0.000544039	0.00198585	0.642687	0.00298861	17.6208	0.665696	1.22671
329	322.105	2.8829e-09	3.95495	0.000559666	0.00199159	0.615529	0.00299775	16.9476	0.667732	1.20243
330	323.084	2.95039e-09	3.96396	0.000575788	0.00199732	0.589274	0.00300689	16.2998	0.669767	1.1782
331	324.063	3.01834e-09	3.97297	0.000592416	0.00200306	0.563905	0.00301603	15.6766	0.671803	1.15403
332	325.042	3.08671e-09	3.98198	0.00060956	0.00200879	0.539404	0.00302517	15.0775	0.673839	1.12994
333	326.021	3.1555e-09	3.99099	0.000627231	0.00201453	0.515754	0.00303431	14.5017	0.675875	1.10595
334	327	3.22469e-09	4	0.000645442	0.00202026	0.492937	0.00304344	13.9486	0.677911	1.08208
335	327.979	3.29424e-09	4.00901	0.000664203	0.002026	0.470935	0.00305258	13.4176	0.679946	1.05834
336	328.958	3.36416e-09	4.01802	0.000683527	0.00203173	0.44973	0.00306172	12.908	0.681982	1.03476
337	329.937	3.43443e-09	4.02703	0.000703427	0.00203747	0.429303	0.00307086	12.4191	0.684018	1.01133
338	330.916	3.50504e-09	4.03604	0.000723916	0.0020432	0.409637	0.00308	11.9502	0.686054	0.98809
339	331.895	3.576e-09	4.04504	0.000745009	0.00204894	0.390714	0.00308914	11.5007	0.688089	0.965042
340	332.874	3.6473e-09	4.05405	0.00076672	0.00205467	0.372513	0.00309828	11.0699	0.690125	0.942204
341	333.853	3.71895e-09	4.06306	0.000789065	0.00206041	0.355018	0.00310742	10.6573	0.692161	0.91959
342	334.832	3.79096e-09	4.07207	0.000812061	0.00206614	0.338208	0.00311656	10.2621	0.694197	0.897214
343	335.811	3.86336e-09	4.08108	0.000835726	0.00207188	0.322067	0.0031257	9.88375	0.696232	0.875089
344	336.79	3.93617e-09	4.09009	0.000860078	0.00207761	0.306576	0.00313484	9.52168	0.698268	0.853228
345	337.769	4.00942e-09	4.0991	0.000885138	0.00208335	0.291715	0.00314398	9.17528	0.700304	0.831644
346	338.748	4.08317e-09	4.10811	0.000910928	0.00208908	0.277468	0.00315312	8.84397	0.70234	0.810348
347	339.727	4.15745e-09	4.11712	0.000937471	0.00209482	0.263815	0.00316226	8.52719	0.704375	0.789351
348	340.706	4.23233e-09	4.12613	0.000964792	0.00210055	0.250738	0.0031714	8.2244	0.706411	0.768664
349	341.685	4.30789e-09	4.13514	0.000992918	0.00210629	0.238221	0.00318054	7.93508	0.708447	0.748297
350	342.664	4.38419e-09	4.14414	0.00102188	0.00211202	0.226244	0.00318968	7.65871	0.710483	0.72826
351	343.643	4.46134e-09	4.15315	0.0010517	0.00211776	0.214791	0.00319882	7.39481	0.712519	0.708562
352	344.622	4.53945e-09	4.16216	0.00108242	0.00212349	0.203844	0.00320796	7.1429	0.714554	0.689212
353	345.601	4.61863e-09	4.17117	0.00111407	0.00212923	0.193386	0.00321709	6.90254	0.71659	0.670216
354	346.58	4.69902e-09	4.18018	0.00114669	0.00213496	0.1834	0.00322623	6.67329	0.718626	0.651583
355	347.559	4.78077e-09	4.18919	0.00118032	0.0021407	0.17387	0.00323537	6.45473	0.720662	0.633318
356	348.538	4.86405e-09	4.1982	0.001215	0.00214643	0.164779	0.00324451	6.24648	0.722697	0.615429
357	349.517	4.94903e-09	4.20721	0.00125079	0.00215217	0.156112	0.00325365	6.04814	0.724733	0.59792
358	350.495	5.03592e-09	4.21622	0.00128772	0.00215791	0.147853	0.00326279	5.85936	0.726769	0.580797
359	351.474	5.12495e-09	4.22522	0.00132586	0.00216364	0.139986	0.00327193	5.67979	0.728805	0.564063
360	352.453	5.21635e-09	4.23423	0.00136526	0.00216938	0.132496	0.00328107	5.50912	0.73084	0.547722
361	353.432	5.3104e-09	4.24324	0.00140597	0.00217511	0.125369	0.00329021	5.34703	0.732876	0.531778
362	354.411	5.40737e-09	4.25225	0.00144807	0.00218085	0.118589	0.00329935	5.19323	0.734912	0.516232
363	355.39	5.50757e-09	4.26126	0.00149161	0.00218658	0.112145	0.00330849	5.04745	0.736948	0.501088
364	356.369	5.61135e-09	4.27027	0.00153669	0.00219232	0.10602	0.00331763	4.90942	0.738984	0.486345
365	357.348	5.71907e-09	4.27928	0.00158336	0.00219805	0.100203	0.00332677	4.77889	0.741019	0.472006
366	358.327	5.83112e-09	4.28829	0.00163171	0.00220379	0.0946799	0.00333591	4.65564	0.743055	0.45807
367	359.306	5.94791e-09	4.2973	0.00168183	0.00220952	0.0894386	0.00334505	4.53943	0.745091	0.444537
368	360.285	6.06991e-09	4.30631	0.00173381	0.00221526	0.0844667	0.00335419	4.43007	0.747127	0.431407
369	361.264	6.1976e-09	4.31532	0.00178774	0.00222099	0.0797523	0.00336333	4.32735	0.749162	0.418677
370	362.243	6.33148e-09	4.32432	0.00184372	0.00222673	0.075284	0.00337247	4.23108	0.751198	0.406347
371	363.222	6.47213e-09	4.33333	0.00190187	0.00223246	0.0710507	0.00338161	4.1411	0.753234	0.394414
372	364.201	6.62012e-09	4.34234	0.00196228	0.0022382	0.0670416	0.00339074	4.05722	0.75527	0.382876
373	365.18	6.77609e-09	4.35135	0.00202509	0.00224393	0.0632463	0.00339988	3.97929	0.757305	0.371729
374	366.159	6.9407e-09	4.36036	0.00209041	0.00224967	0.0596547	0.00340902	3.90715	0.759341	0.36097
375	367.138	7.11466e-09	4.36937	0.00215837	0.0022554	0.0562572	0.00341816	3.84065	0.761377	0.350595
376	368.117	7.29874e-09	4.37838	0.00222911	0.00226114	0.0530445	0.0034273	3.77966	0.763413	0.3406
377	369.096	7.49373e-09	4.38739	0.00230276	0.00226687	0.0500075	0.00343644	3.72402	0.765448	0.33098
378	370.075	7.70046e-09	4.3964	0.00237948	0.00227261	0.0471377	0.00344558	3.6736	0.767484	0.321729
379	371.054	7.91985e-09	4.40541	0.00245942	0.00227834	0.0444266	0.00345472	3.62828	0.76952	0.312844
380	372.033	8.15283e-09	4.41441	0.00254273	0.00228408	0.0418664	0.00346386	3.58791	0.771556	0.304317
381	373.012	8.40041e-09	4.42342	0.00262957	0.00228981	0.0394494	0.003473	3.55238	0.773592	0.296143
382	373.991	8.66362e-09	4.43243	0.00272014	0.00229555	0.0371682	0.00348214	3.52154	0.775627	0.288316
383	374.97	8.94359e-09	4.44144	0.00281458	0.00230128	0.0350158	0.00349128	3.49527	0.777663	0.280829
384	375.949	9.24147e-09	4.45045	0.0029131	0.00230702	0.0329855	0.00350042	3.47345	0.779699	0.273676
385	376.928	9.55849e-09	4.45946	0.00301589	0.00231275	0.0310707	0.00350956	3.45593	0.781735	0.266848
386	377.907	9.89593e-09	4.46847	0.00312313	0.00231849	0.0292655	0.0035187	3.4426	0.78377	0.260341
387	378.886	1.02551e-08	4.47748	0.00323503	0.00232422	0.0275638	0.00352784	3.4333	0.785806	0.254145
388	379.865	1.06375e-08	4.48649	0.00335179	0.00232996	0.0259602	0.00353698	3.42791	0.787842	0.248254
389	380.844	1.10446e-08	4.4955	0.00347363	0.00233569	0.0244492	0.00354612	3.42629	0.789878	0.24266
390	381.823	1.14778e-08	4.5045	0.00360076	0.00234143	0.0230257	0.00355526	3.42828	0.791913	0.237355
