divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,0,1,2,2,3,2,3,2,4,4	0.001	1.40169439424e-14	0:0.00139207086[&age_median=0.00139207086,age_mean=0.00139207086,age_n=1,age_range={0.00139207086,0.00139207086},age_hpdi_95={0.00139207086,0.00139207086},age_qi_95={0.00139207086,0.00139207086}],1:0.00288156557[&age_median=0.00288156557,age_mean=0.00288156557,age_n=1,age_range={0.00288156557,0.00288156557},age_hpdi_95={0.00288156557,0.00288156557},age_qi_95={0.00288156557,0.00288156557}],2:0.00170364596[&age_median=0.00170364596,age_mean=0.00170364596,age_n=1,age_range={0.00170364596,0.00170364596},age_hpdi_95={0.00170364596,0.00170364596},age_qi_95={0.00170364596,0.00170364596}],3:0.00232570307[&age_median=0.00232570307,age_mean=0.00232570307,age_n=1,age_range={0.00232570307,0.00232570307},age_hpdi_95={0.00232570307,0.00232570307},age_qi_95={0.00232570307,0.00232570307}],4:0.0012857409[&age_median=0.0012857409,age_mean=0.0012857409,age_n=1,age_range={0.0012857409,0.0012857409},age_hpdi_95={0.0012857409,0.0012857409},age_qi_95={0.0012857409,0.0012857409}]
0,1,1,0,1,0,0,1,2,2,1	0.001	1.48714201412e-14	0:0.00101430406[&age_median=0.00101430406,age_mean=0.00101430406,age_n=1,age_range={0.00101430406,0.00101430406},age_hpdi_95={0.00101430406,0.00101430406},age_qi_95={0.00101430406,0.00101430406}],1:0.00101827228[&age_median=0.00101827228,age_mean=0.00101827228,age_n=1,age_range={0.00101827228,0.00101827228},age_hpdi_95={0.00101827228,0.00101827228},age_qi_95={0.00101827228,0.00101827228}],2:0.00146109409[&age_median=0.00146109409,age_mean=0.00146109409,age_n=1,age_range={0.00146109409,0.00146109409},age_hpdi_95={0.00146109409,0.00146109409},age_qi_95={0.00146109409,0.00146109409}]
0,1,1,2,2,1,1,0,0,0,0	0.001	1.57711976375e-14	0:0.00070264828[&age_median=0.00070264828,age_mean=0.00070264828,age_n=1,age_range={0.00070264828,0.00070264828},age_hpdi_95={0.00070264828,0.00070264828},age_qi_95={0.00070264828,0.00070264828}],1:0.00217058238[&age_median=0.00217058238,age_mean=0.00217058238,age_n=1,age_range={0.00217058238,0.00217058238},age_hpdi_95={0.00217058238,0.00217058238},age_qi_95={0.00217058238,0.00217058238}],2:3.316986e-05[&age_median=3.316986e-05,age_mean=3.316986e-05,age_n=1,age_range={3.316986e-05,3.316986e-05},age_hpdi_95={3.316986e-05,3.316986e-05},age_qi_95={3.316986e-05,3.316986e-05}]
0,0,0,1,0,2,2,0,2,1,0	0.001	3.4432598533e-14	0:0.00265146304[&age_median=0.00265146304,age_mean=0.00265146304,age_n=1,age_range={0.00265146304,0.00265146304},age_hpdi_95={0.00265146304,0.00265146304},age_qi_95={0.00265146304,0.00265146304}],1:0.00073998672[&age_median=0.00073998672,age_mean=0.00073998672,age_n=1,age_range={0.00073998672,0.00073998672},age_hpdi_95={0.00073998672,0.00073998672},age_qi_95={0.00073998672,0.00073998672}],2:0.0048205053[&age_median=0.0048205053,age_mean=0.0048205053,age_n=1,age_range={0.0048205053,0.0048205053},age_hpdi_95={0.0048205053,0.0048205053},age_qi_95={0.0048205053,0.0048205053}]
0,1,1,2,1,3,1,1,1,2,4	0.001	1.87619619654e-14	0:0.00458345611[&age_median=0.00458345611,age_mean=0.00458345611,age_n=1,age_range={0.00458345611,0.00458345611},age_hpdi_95={0.00458345611,0.00458345611},age_qi_95={0.00458345611,0.00458345611}],1:0.00036015773[&age_median=0.00036015773,age_mean=0.00036015773,age_n=1,age_range={0.00036015773,0.00036015773},age_hpdi_95={0.00036015773,0.00036015773},age_qi_95={0.00036015773,0.00036015773}],2:0.00944078037[&age_median=0.00944078037,age_mean=0.00944078037,age_n=1,age_range={0.00944078037,0.00944078037},age_hpdi_95={0.00944078037,0.00944078037},age_qi_95={0.00944078037,0.00944078037}],3:0.00502165262[&age_median=0.00502165262,age_mean=0.00502165262,age_n=1,age_range={0.00502165262,0.00502165262},age_hpdi_95={0.00502165262,0.00502165262},age_qi_95={0.00502165262,0.00502165262}],4:0.00157741887[&age_median=0.00157741887,age_mean=0.00157741887,age_n=1,age_range={0.00157741887,0.00157741887},age_hpdi_95={0.00157741887,0.00157741887},age_qi_95={0.00157741887,0.00157741887}]
0,1,0,2,3,1,4,1,2,2,3	0.001	1.98628616018e-14	0:0.00082366404[&age_median=0.00082366404,age_mean=0.00082366404,age_n=1,age_range={0.00082366404,0.00082366404},age_hpdi_95={0.00082366404,0.00082366404},age_qi_95={0.00082366404,0.00082366404}],1:0.00036034867[&age_median=0.00036034867,age_mean=0.00036034867,age_n=1,age_range={0.00036034867,0.00036034867},age_hpdi_95={0.00036034867,0.00036034867},age_qi_95={0.00036034867,0.00036034867}],2:0.00046858602[&age_median=0.00046858602,age_mean=0.00046858602,age_n=1,age_range={0.00046858602,0.00046858602},age_hpdi_95={0.00046858602,0.00046858602},age_qi_95={0.00046858602,0.00046858602}],3:0.00258566845[&age_median=0.00258566845,age_mean=0.00258566845,age_n=1,age_range={0.00258566845,0.00258566845},age_hpdi_95={0.00258566845,0.00258566845},age_qi_95={0.00258566845,0.00258566845}],4:0.0006774717[&age_median=0.0006774717,age_mean=0.0006774717,age_n=1,age_range={0.0006774717,0.0006774717},age_hpdi_95={0.0006774717,0.0006774717},age_qi_95={0.0006774717,0.0006774717}]
0,0,0,1,2,1,1,0,0,3,3	0.001	2.10193139069e-14	0:0.00027876614[&age_median=0.00027876614,age_mean=0.00027876614,age_n=1,age_range={0.00027876614,0.00027876614},age_hpdi_95={0.00027876614,0.00027876614},age_qi_95={0.00027876614,0.00027876614}],1:1.463287e-05[&age_median=1.463287e-05,age_mean=1.463287e-05,age_n=1,age_range={1.463287e-05,1.463287e-05},age_hpdi_95={1.463287e-05,1.463287e-05},age_qi_95={1.463287e-05,1.463287e-05}],2:0.00194911486[&age_median=0.00194911486,age_mean=0.00194911486,age_n=1,age_range={0.00194911486,0.00194911486},age_hpdi_95={0.00194911486,0.00194911486},age_qi_95={0.00194911486,0.00194911486}],3:6.724109e-05[&age_median=6.724109e-05,age_mean=6.724109e-05,age_n=1,age_range={6.724109e-05,6.724109e-05},age_hpdi_95={6.724109e-05,6.724109e-05},age_qi_95={6.724109e-05,6.724109e-05}]
0,1,1,2,2,3,4,5,3,4,0	0.001	2.22334667872e-14	0:0.00033394159[&age_median=0.00033394159,age_mean=0.00033394159,age_n=1,age_range={0.00033394159,0.00033394159},age_hpdi_95={0.00033394159,0.00033394159},age_qi_95={0.00033394159,0.00033394159}],1:0.00197528435[&age_median=0.00197528435,age_mean=0.00197528435,age_n=1,age_range={0.00197528435,0.00197528435},age_hpdi_95={0.00197528435,0.00197528435},age_qi_95={0.00197528435,0.00197528435}],2:0.00121469396[&age_median=0.00121469396,age_mean=0.00121469396,age_n=1,age_range={0.00121469396,0.00121469396},age_hpdi_95={0.00121469396,0.00121469396},age_qi_95={0.00121469396,0.00121469396}],3:0.00028216553[&age_median=0.00028216553,age_mean=0.00028216553,age_n=1,age_range={0.00028216553,0.00028216553},age_hpdi_95={0.00028216553,0.00028216553},age_qi_95={0.00028216553,0.00028216553}],4:0.00093084295[&age_median=0.00093084295,age_mean=0.00093084295,age_n=1,age_range={0.00093084295,0.00093084295},age_hpdi_95={0.00093084295,0.00093084295},age_qi_95={0.00093084295,0.00093084295}],5:0.00176023419[&age_median=0.00176023419,age_mean=0.00176023419,age_n=1,age_range={0.00176023419,0.00176023419},age_hpdi_95={0.00176023419,0.00176023419},age_qi_95={0.00176023419,0.00176023419}]
0,1,1,0,0,0,2,1,2,2,1	0.001	2.35076634132e-14	0:0.00092561709[&age_median=0.00092561709,age_mean=0.00092561709,age_n=1,age_range={0.00092561709,0.00092561709},age_hpdi_95={0.00092561709,0.00092561709},age_qi_95={0.00092561709,0.00092561709}],1:5.130917e-05[&age_median=5.130917e-05,age_mean=5.130917e-05,age_n=1,age_range={5.130917e-05,5.130917e-05},age_hpdi_95={5.130917e-05,5.130917e-05},age_qi_95={5.130917e-05,5.130917e-05}],2:0.00053450267[&age_median=0.00053450267,age_mean=0.00053450267,age_n=1,age_range={0.00053450267,0.00053450267},age_hpdi_95={0.00053450267,0.00053450267},age_qi_95={0.00053450267,0.00053450267}]
0,1,2,3,3,3,4,4,1,0,0	0.001	2.48441493233e-14	0:0.00182779385[&age_median=0.00182779385,age_mean=0.00182779385,age_n=1,age_range={0.00182779385,0.00182779385},age_hpdi_95={0.00182779385,0.00182779385},age_qi_95={0.00182779385,0.00182779385}],1:0.00297620106[&age_median=0.00297620106,age_mean=0.00297620106,age_n=1,age_range={0.00297620106,0.00297620106},age_hpdi_95={0.00297620106,0.00297620106},age_qi_95={0.00297620106,0.00297620106}],2:0.00045479143[&age_median=0.00045479143,age_mean=0.00045479143,age_n=1,age_range={0.00045479143,0.00045479143},age_hpdi_95={0.00045479143,0.00045479143},age_qi_95={0.00045479143,0.00045479143}],3:0.0028477795[&age_median=0.0028477795,age_mean=0.0028477795,age_n=1,age_range={0.0028477795,0.0028477795},age_hpdi_95={0.0028477795,0.0028477795},age_qi_95={0.0028477795,0.0028477795}],4:0.00411726572[&age_median=0.00411726572,age_mean=0.00411726572,age_n=1,age_range={0.00411726572,0.00411726572},age_hpdi_95={0.00411726572,0.00411726572},age_qi_95={0.00411726572,0.00411726572}]
0,1,2,3,0,2,2,4,4,0,3	0.001	2.62452676881e-14	0:0.00014504635[&age_median=0.00014504635,age_mean=0.00014504635,age_n=1,age_range={0.00014504635,0.00014504635},age_hpdi_95={0.00014504635,0.00014504635},age_qi_95={0.00014504635,0.00014504635}],1:0.000560762[&age_median=0.000560762,age_mean=0.000560762,age_n=1,age_range={0.000560762,0.000560762},age_hpdi_95={0.000560762,0.000560762},age_qi_95={0.000560762,0.000560762}],2:0.00047509675[&age_median=0.00047509675,age_mean=0.00047509675,age_n=1,age_range={0.00047509675,0.00047509675},age_hpdi_95={0.00047509675,0.00047509675},age_qi_95={0.00047509675,0.00047509675}],3:0.00107012436[&age_median=0.00107012436,age_mean=0.00107012436,age_n=1,age_range={0.00107012436,0.00107012436},age_hpdi_95={0.00107012436,0.00107012436},age_qi_95={0.00107012436,0.00107012436}],4:6.046113e-05[&age_median=6.046113e-05,age_mean=6.046113e-05,age_n=1,age_range={6.046113e-05,6.046113e-05},age_hpdi_95={6.046113e-05,6.046113e-05},age_qi_95={6.046113e-05,6.046113e-05}]
0,1,0,1,2,0,3,1,3,3,0	0.001	2.77134593103e-14	0:0.00094399447[&age_median=0.00094399447,age_mean=0.00094399447,age_n=1,age_range={0.00094399447,0.00094399447},age_hpdi_95={0.00094399447,0.00094399447},age_qi_95={0.00094399447,0.00094399447}],1:0.00442777764[&age_median=0.00442777764,age_mean=0.00442777764,age_n=1,age_range={0.00442777764,0.00442777764},age_hpdi_95={0.00442777764,0.00442777764},age_qi_95={0.00442777764,0.00442777764}],2:0.00176943248[&age_median=0.00176943248,age_mean=0.00176943248,age_n=1,age_range={0.00176943248,0.00176943248},age_hpdi_95={0.00176943248,0.00176943248},age_qi_95={0.00176943248,0.00176943248}],3:0.00015249875[&age_median=0.00015249875,age_mean=0.00015249875,age_n=1,age_range={0.00015249875,0.00015249875},age_hpdi_95={0.00015249875,0.00015249875},age_qi_95={0.00015249875,0.00015249875}]
0,0,1,1,0,1,1,1,0,1,0	0.001	2.92512626246e-14	0:0.0018573308[&age_median=0.0018573308,age_mean=0.0018573308,age_n=1,age_range={0.0018573308,0.0018573308},age_hpdi_95={0.0018573308,0.0018573308},age_qi_95={0.0018573308,0.0018573308}],1:0.00120477706[&age_median=0.00120477706,age_mean=0.00120477706,age_n=1,age_range={0.00120477706,0.00120477706},age_hpdi_95={0.00120477706,0.00120477706},age_qi_95={0.00120477706,0.00120477706}]
0,0,1,0,2,1,0,2,0,1,2	0.001	3.08610208017e-14	0:0.00205168763[&age_median=0.00205168763,age_mean=0.00205168763,age_n=1,age_range={0.00205168763,0.00205168763},age_hpdi_95={0.00205168763,0.00205168763},age_qi_95={0.00205168763,0.00205168763}],1:0.000231289[&age_median=0.000231289,age_mean=0.000231289,age_n=1,age_range={0.000231289,0.000231289},age_hpdi_95={0.000231289,0.000231289},age_qi_95={0.000231289,0.000231289}],2:0.00230185091[&age_median=0.00230185091,age_mean=0.00230185091,age_n=1,age_range={0.00230185091,0.00230185091},age_hpdi_95={0.00230185091,0.00230185091},age_qi_95={0.00230185091,0.00230185091}]
0,1,2,3,4,3,5,0,0,4,2	0.001	3.25454675404e-14	0:0.01335206839[&age_median=0.01335206839,age_mean=0.01335206839,age_n=1,age_range={0.01335206839,0.01335206839},age_hpdi_95={0.01335206839,0.01335206839},age_qi_95={0.01335206839,0.01335206839}],1:2.392546e-05[&age_median=2.392546e-05,age_mean=2.392546e-05,age_n=1,age_range={2.392546e-05,2.392546e-05},age_hpdi_95={2.392546e-05,2.392546e-05},age_qi_95={2.392546e-05,2.392546e-05}],2:0.00105037597[&age_median=0.00105037597,age_mean=0.00105037597,age_n=1,age_range={0.00105037597,0.00105037597},age_hpdi_95={0.00105037597,0.00105037597},age_qi_95={0.00105037597,0.00105037597}],3:0.00134880592[&age_median=0.00134880592,age_mean=0.00134880592,age_n=1,age_range={0.00134880592,0.00134880592},age_hpdi_95={0.00134880592,0.00134880592},age_qi_95={0.00134880592,0.00134880592}],4:0.00370090267[&age_median=0.00370090267,age_mean=0.00370090267,age_n=1,age_range={0.00370090267,0.00370090267},age_hpdi_95={0.00370090267,0.00370090267},age_qi_95={0.00370090267,0.00370090267}],5:0.00410097722[&age_median=0.00410097722,age_mean=0.00410097722,age_n=1,age_range={0.00410097722,0.00410097722},age_hpdi_95={0.00410097722,0.00410097722},age_qi_95={0.00410097722,0.00410097722}]
0,1,0,2,3,4,5,2,6,2,7	0.001	3.43070436436e-14	0:0.0047184696[&age_median=0.0047184696,age_mean=0.0047184696,age_n=1,age_range={0.0047184696,0.0047184696},age_hpdi_95={0.0047184696,0.0047184696},age_qi_95={0.0047184696,0.0047184696}],1:0.00058768445[&age_median=0.00058768445,age_mean=0.00058768445,age_n=1,age_range={0.00058768445,0.00058768445},age_hpdi_95={0.00058768445,0.00058768445},age_qi_95={0.00058768445,0.00058768445}],2:0.00189709398[&age_median=0.00189709398,age_mean=0.00189709398,age_n=1,age_range={0.00189709398,0.00189709398},age_hpdi_95={0.00189709398,0.00189709398},age_qi_95={0.00189709398,0.00189709398}],3:0.0008994348[&age_median=0.0008994348,age_mean=0.0008994348,age_n=1,age_range={0.0008994348,0.0008994348},age_hpdi_95={0.0008994348,0.0008994348},age_qi_95={0.0008994348,0.0008994348}],4:0.00138988103[&age_median=0.00138988103,age_mean=0.00138988103,age_n=1,age_range={0.00138988103,0.00138988103},age_hpdi_95={0.00138988103,0.00138988103},age_qi_95={0.00138988103,0.00138988103}],5:0.00182291152[&age_median=0.00182291152,age_mean=0.00182291152,age_n=1,age_range={0.00182291152,0.00182291152},age_hpdi_95={0.00182291152,0.00182291152},age_qi_95={0.00182291152,0.00182291152}],6:0.00026059618[&age_median=0.00026059618,age_mean=0.00026059618,age_n=1,age_range={0.00026059618,0.00026059618},age_hpdi_95={0.00026059618,0.00026059618},age_qi_95={0.00026059618,0.00026059618}],7:0.00028026649[&age_median=0.00028026649,age_mean=0.00028026649,age_n=1,age_range={0.00028026649,0.00028026649},age_hpdi_95={0.00028026649,0.00028026649},age_qi_95={0.00028026649,0.00028026649}]
0,1,0,2,2,2,3,2,0,3,2	0.001	3.61484828101e-14	0:0.00079382795[&age_median=0.00079382795,age_mean=0.00079382795,age_n=1,age_range={0.00079382795,0.00079382795},age_hpdi_95={0.00079382795,0.00079382795},age_qi_95={0.00079382795,0.00079382795}],1:3.39333e-05[&age_median=3.39333e-05,age_mean=3.39333e-05,age_n=1,age_range={3.39333e-05,3.39333e-05},age_hpdi_95={3.39333e-05,3.39333e-05},age_qi_95={3.39333e-05,3.39333e-05}],2:0.0004350239[&age_median=0.0004350239,age_mean=0.0004350239,age_n=1,age_range={0.0004350239,0.0004350239},age_hpdi_95={0.0004350239,0.0004350239},age_qi_95={0.0004350239,0.0004350239}],3:0.0007387221[&age_median=0.0007387221,age_mean=0.0007387221,age_n=1,age_range={0.0007387221,0.0007387221},age_hpdi_95={0.0007387221,0.0007387221},age_qi_95={0.0007387221,0.0007387221}]
0,1,2,0,3,4,5,2,5,6,7	0.001	3.8072518739e-14	0:0.00197816485[&age_median=0.00197816485,age_mean=0.00197816485,age_n=1,age_range={0.00197816485,0.00197816485},age_hpdi_95={0.00197816485,0.00197816485},age_qi_95={0.00197816485,0.00197816485}],1:0.00231931281[&age_median=0.00231931281,age_mean=0.00231931281,age_n=1,age_range={0.00231931281,0.00231931281},age_hpdi_95={0.00231931281,0.00231931281},age_qi_95={0.00231931281,0.00231931281}],2:0.00082208472[&age_median=0.00082208472,age_mean=0.00082208472,age_n=1,age_range={0.00082208472,0.00082208472},age_hpdi_95={0.00082208472,0.00082208472},age_qi_95={0.00082208472,0.00082208472}],3:0.0038608748[&age_median=0.0038608748,age_mean=0.0038608748,age_n=1,age_range={0.0038608748,0.0038608748},age_hpdi_95={0.0038608748,0.0038608748},age_qi_95={0.0038608748,0.0038608748}],4:0.00444592632[&age_median=0.00444592632,age_mean=0.00444592632,age_n=1,age_range={0.00444592632,0.00444592632},age_hpdi_95={0.00444592632,0.00444592632},age_qi_95={0.00444592632,0.00444592632}],5:0.00059555456[&age_median=0.00059555456,age_mean=0.00059555456,age_n=1,age_range={0.00059555456,0.00059555456},age_hpdi_95={0.00059555456,0.00059555456},age_qi_95={0.00059555456,0.00059555456}],6:0.00281795317[&age_median=0.00281795317,age_mean=0.00281795317,age_n=1,age_range={0.00281795317,0.00281795317},age_hpdi_95={0.00281795317,0.00281795317},age_qi_95={0.00281795317,0.00281795317}],7:0.00035394547[&age_median=0.00035394547,age_mean=0.00035394547,age_n=1,age_range={0.00035394547,0.00035394547},age_hpdi_95={0.00035394547,0.00035394547},age_qi_95={0.00035394547,0.00035394547}]
0,1,0,2,3,1,3,3,0,3,3	0.001	4.00817874971e-14	0:0.00154602301[&age_median=0.00154602301,age_mean=0.00154602301,age_n=1,age_range={0.00154602301,0.00154602301},age_hpdi_95={0.00154602301,0.00154602301},age_qi_95={0.00154602301,0.00154602301}],1:0.00086778001[&age_median=0.00086778001,age_mean=0.00086778001,age_n=1,age_range={0.00086778001,0.00086778001},age_hpdi_95={0.00086778001,0.00086778001},age_qi_95={0.00086778001,0.00086778001}],2:0.00030695689[&age_median=0.00030695689,age_mean=0.00030695689,age_n=1,age_range={0.00030695689,0.00030695689},age_hpdi_95={0.00030695689,0.00030695689},age_qi_95={0.00030695689,0.00030695689}],3:0.002493273[&age_median=0.002493273,age_mean=0.002493273,age_n=1,age_range={0.002493273,0.002493273},age_hpdi_95={0.002493273,0.002493273},age_qi_95={0.002493273,0.002493273}]
0,1,0,1,2,3,0,1,0,1,1	0.001	4.21791204156e-14	0:0.00082564568[&age_median=0.00082564568,age_mean=0.00082564568,age_n=1,age_range={0.00082564568,0.00082564568},age_hpdi_95={0.00082564568,0.00082564568},age_qi_95={0.00082564568,0.00082564568}],1:0.00172557661[&age_median=0.00172557661,age_mean=0.00172557661,age_n=1,age_range={0.00172557661,0.00172557661},age_hpdi_95={0.00172557661,0.00172557661},age_qi_95={0.00172557661,0.00172557661}],2:0.00181561642[&age_median=0.00181561642,age_mean=0.00181561642,age_n=1,age_range={0.00181561642,0.00181561642},age_hpdi_95={0.00181561642,0.00181561642},age_qi_95={0.00181561642,0.00181561642}],3:0.00224390803[&age_median=0.00224390803,age_mean=0.00224390803,age_n=1,age_range={0.00224390803,0.00224390803},age_hpdi_95={0.00224390803,0.00224390803},age_qi_95={0.00224390803,0.00224390803}]
0,0,1,0,2,1,1,1,3,3,1	0.001	4.43674464576e-14	0:0.00174996865[&age_median=0.00174996865,age_mean=0.00174996865,age_n=1,age_range={0.00174996865,0.00174996865},age_hpdi_95={0.00174996865,0.00174996865},age_qi_95={0.00174996865,0.00174996865}],1:0.00092394573[&age_median=0.00092394573,age_mean=0.00092394573,age_n=1,age_range={0.00092394573,0.00092394573},age_hpdi_95={0.00092394573,0.00092394573},age_qi_95={0.00092394573,0.00092394573}],2:0.00080766047[&age_median=0.00080766047,age_mean=0.00080766047,age_n=1,age_range={0.00080766047,0.00080766047},age_hpdi_95={0.00080766047,0.00080766047},age_qi_95={0.00080766047,0.00080766047}],3:0.00375002905[&age_median=0.00375002905,age_mean=0.00375002905,age_n=1,age_range={0.00375002905,0.00375002905},age_hpdi_95={0.00375002905,0.00375002905},age_qi_95={0.00375002905,0.00375002905}]
0,1,2,2,3,4,2,5,1,0,2	0.001	4.664940169e-14	0:0.00175555106[&age_median=0.00175555106,age_mean=0.00175555106,age_n=1,age_range={0.00175555106,0.00175555106},age_hpdi_95={0.00175555106,0.00175555106},age_qi_95={0.00175555106,0.00175555106}],1:0.00073808919[&age_median=0.00073808919,age_mean=0.00073808919,age_n=1,age_range={0.00073808919,0.00073808919},age_hpdi_95={0.00073808919,0.00073808919},age_qi_95={0.00073808919,0.00073808919}],2:0.00115481322[&age_median=0.00115481322,age_mean=0.00115481322,age_n=1,age_range={0.00115481322,0.00115481322},age_hpdi_95={0.00115481322,0.00115481322},age_qi_95={0.00115481322,0.00115481322}],3:0.00173304025[&age_median=0.00173304025,age_mean=0.00173304025,age_n=1,age_range={0.00173304025,0.00173304025},age_hpdi_95={0.00173304025,0.00173304025},age_qi_95={0.00173304025,0.00173304025}],4:0.00027302397[&age_median=0.00027302397,age_mean=0.00027302397,age_n=1,age_range={0.00027302397,0.00027302397},age_hpdi_95={0.00027302397,0.00027302397},age_qi_95={0.00027302397,0.00027302397}],5:0.00012963477[&age_median=0.00012963477,age_mean=0.00012963477,age_n=1,age_range={0.00012963477,0.00012963477},age_hpdi_95={0.00012963477,0.00012963477},age_qi_95={0.00012963477,0.00012963477}]
0,1,2,3,1,3,4,2,5,4,0	0.001	4.90281103403e-14	0:0.00106362302[&age_median=0.00106362302,age_mean=0.00106362302,age_n=1,age_range={0.00106362302,0.00106362302},age_hpdi_95={0.00106362302,0.00106362302},age_qi_95={0.00106362302,0.00106362302}],1:0.00028772949[&age_median=0.00028772949,age_mean=0.00028772949,age_n=1,age_range={0.00028772949,0.00028772949},age_hpdi_95={0.00028772949,0.00028772949},age_qi_95={0.00028772949,0.00028772949}],2:0.00091632139[&age_median=0.00091632139,age_mean=0.00091632139,age_n=1,age_range={0.00091632139,0.00091632139},age_hpdi_95={0.00091632139,0.00091632139},age_qi_95={0.00091632139,0.00091632139}],3:0.0015742017[&age_median=0.0015742017,age_mean=0.0015742017,age_n=1,age_range={0.0015742017,0.0015742017},age_hpdi_95={0.0015742017,0.0015742017},age_qi_95={0.0015742017,0.0015742017}],4:0.00377327349[&age_median=0.00377327349,age_mean=0.00377327349,age_n=1,age_range={0.00377327349,0.00377327349},age_hpdi_95={0.00377327349,0.00377327349},age_qi_95={0.00377327349,0.00377327349}],5:0.00173351049[&age_median=0.00173351049,age_mean=0.00173351049,age_n=1,age_range={0.00173351049,0.00173351049},age_hpdi_95={0.00173351049,0.00173351049},age_qi_95={0.00173351049,0.00173351049}]
0,1,2,0,3,4,5,0,3,3,6	0.001	5.15063061074e-14	0:0.00063324596[&age_median=0.00063324596,age_mean=0.00063324596,age_n=1,age_range={0.00063324596,0.00063324596},age_hpdi_95={0.00063324596,0.00063324596},age_qi_95={0.00063324596,0.00063324596}],1:0.00355463927[&age_median=0.00355463927,age_mean=0.00355463927,age_n=1,age_range={0.00355463927,0.00355463927},age_hpdi_95={0.00355463927,0.00355463927},age_qi_95={0.00355463927,0.00355463927}],2:0.00234643648[&age_median=0.00234643648,age_mean=0.00234643648,age_n=1,age_range={0.00234643648,0.00234643648},age_hpdi_95={0.00234643648,0.00234643648},age_qi_95={0.00234643648,0.00234643648}],3:0.00023440006[&age_median=0.00023440006,age_mean=0.00023440006,age_n=1,age_range={0.00023440006,0.00023440006},age_hpdi_95={0.00023440006,0.00023440006},age_qi_95={0.00023440006,0.00023440006}],4:0.00129691767[&age_median=0.00129691767,age_mean=0.00129691767,age_n=1,age_range={0.00129691767,0.00129691767},age_hpdi_95={0.00129691767,0.00129691767},age_qi_95={0.00129691767,0.00129691767}],5:0.0013608569[&age_median=0.0013608569,age_mean=0.0013608569,age_n=1,age_range={0.0013608569,0.0013608569},age_hpdi_95={0.0013608569,0.0013608569},age_qi_95={0.0013608569,0.0013608569}],6:0.00140670221[&age_median=0.00140670221,age_mean=0.00140670221,age_n=1,age_range={0.00140670221,0.00140670221},age_hpdi_95={0.00140670221,0.00140670221},age_qi_95={0.00140670221,0.00140670221}]
0,1,2,2,0,1,2,2,2,0,0	0.001	5.40872108509e-14	0:0.000625072[&age_median=0.000625072,age_mean=0.000625072,age_n=1,age_range={0.000625072,0.000625072},age_hpdi_95={0.000625072,0.000625072},age_qi_95={0.000625072,0.000625072}],1:0.00049989954[&age_median=0.00049989954,age_mean=0.00049989954,age_n=1,age_range={0.00049989954,0.00049989954},age_hpdi_95={0.00049989954,0.00049989954},age_qi_95={0.00049989954,0.00049989954}],2:0.0030535517[&age_median=0.0030535517,age_mean=0.0030535517,age_n=1,age_range={0.0030535517,0.0030535517},age_hpdi_95={0.0030535517,0.0030535517},age_qi_95={0.0030535517,0.0030535517}]
0,1,2,2,3,0,0,2,0,3,2	0.001	5.67736559019e-14	0:5.538638e-05[&age_median=5.538638e-05,age_mean=5.538638e-05,age_n=1,age_range={5.538638e-05,5.538638e-05},age_hpdi_95={5.538638e-05,5.538638e-05},age_qi_95={5.538638e-05,5.538638e-05}],1:0.0022005184[&age_median=0.0022005184,age_mean=0.0022005184,age_n=1,age_range={0.0022005184,0.0022005184},age_hpdi_95={0.0022005184,0.0022005184},age_qi_95={0.0022005184,0.0022005184}],2:0.00061499162[&age_median=0.00061499162,age_mean=0.00061499162,age_n=1,age_range={0.00061499162,0.00061499162},age_hpdi_95={0.00061499162,0.00061499162},age_qi_95={0.00061499162,0.00061499162}],3:0.00495844669[&age_median=0.00495844669,age_mean=0.00495844669,age_n=1,age_range={0.00495844669,0.00495844669},age_hpdi_95={0.00495844669,0.00495844669},age_qi_95={0.00495844669,0.00495844669}]
0,1,2,0,2,0,3,3,2,2,1	0.001	5.95687654877e-14	0:0.00119846377[&age_median=0.00119846377,age_mean=0.00119846377,age_n=1,age_range={0.00119846377,0.00119846377},age_hpdi_95={0.00119846377,0.00119846377},age_qi_95={0.00119846377,0.00119846377}],1:0.00059617806[&age_median=0.00059617806,age_mean=0.00059617806,age_n=1,age_range={0.00059617806,0.00059617806},age_hpdi_95={0.00059617806,0.00059617806},age_qi_95={0.00059617806,0.00059617806}],2:0.0003158689[&age_median=0.0003158689,age_mean=0.0003158689,age_n=1,age_range={0.0003158689,0.0003158689},age_hpdi_95={0.0003158689,0.0003158689},age_qi_95={0.0003158689,0.0003158689}],3:0.00183599835[&age_median=0.00183599835,age_mean=0.00183599835,age_n=1,age_range={0.00183599835,0.00183599835},age_hpdi_95={0.00183599835,0.00183599835},age_qi_95={0.00183599835,0.00183599835}]
