number	PRI.div.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density	PRI.cv	density
986	983.042	1.22802e-13	9.87387	1.75802e-07	0.0169672	8.19052e-164	0.0365979	2.74275e-49	2.44107	5.71741e-36
987	984.039	1.13527e-13	9.88288	1.58045e-07	0.0169835	3.40942e-164	0.0366351	2.06588e-49	2.44355	4.94233e-36
988	985.036	1.04909e-13	9.89189	1.42029e-07	0.0169998	1.4175e-164	0.0366722	1.55463e-49	2.44603	4.274e-36
989	986.033	9.69055e-14	9.9009	1.2759e-07	0.0170162	5.88625e-165	0.0367094	1.16884e-49	2.44851	3.69666e-36
990	987.03	8.94764e-14	9.90991	1.14581e-07	0.0170325	2.44137e-165	0.0367465	8.77986e-50	2.45099	3.19718e-36
991	988.027	8.25834e-14	9.91892	1.02866e-07	0.0170488	1.01137e-165	0.0367837	6.58909e-50	2.45347	2.76464e-36
992	989.024	7.61908e-14	9.92793	9.23224e-08	0.0170651	4.18481e-166	0.0368208	4.94046e-50	2.45594	2.38979e-36
993	990.021	7.02648e-14	9.93694	8.2838e-08	0.0170814	1.72954e-166	0.036858	3.70096e-50	2.45842	2.06482e-36
994	991.018	6.4774e-14	9.94595	7.43109e-08	0.0170977	7.13969e-167	0.0368952	2.76991e-50	2.4609	1.78304e-36
995	992.015	5.96885e-14	9.95496	6.66485e-08	0.017114	2.94392e-167	0.0369323	2.0712e-50	2.46338	1.53873e-36
996	993.012	5.49805e-14	9.96396	5.97667e-08	0.0171303	1.21249e-167	0.0369695	1.54733e-50	2.46586	1.32695e-36
997	994.009	5.06241e-14	9.97297	5.35892e-08	0.0171466	4.9881e-168	0.0370066	1.15492e-50	2.46833	1.14344e-36
998	995.006	4.65945e-14	9.98198	4.80466e-08	0.017163	2.04977e-168	0.0370438	8.61235e-51	2.47081	9.8451e-37
999	996.003	4.2869e-14	9.99099	4.30762e-08	0.0171793	8.41383e-169	0.0370809	6.41649e-51	2.47329	8.46945e-37
1000	997	3.94261e-14	10	3.86211e-08	0.0171956	3.44989e-169	0.0371181	4.77615e-51	2.47577	7.27955e-37
